number,name,position,height,weight,class,hometown
0,Jaylen Barford,G,"6' 3""",202 lbs,SR,"Jackson, TN"
1,Trey Thompson,F,"6' 9""",265 lbs,SR,"Madison, AR"
2,Adrio Bailey,F,"6' 6""",204 lbs,SO,"Campti, LA"
3,Khalil Garland,G,"6' 5""",198 lbs,FR,"Little Rock, AR"
4,Daryl Macon,G,"6' 3""",185 lbs,SR,"Little Rock, AR"
5,Arlando Cook,F,"6' 8""",215 lbs,SR,"St. Louis, MO"
10,Daniel Gafford,F,"6' 11""",217 lbs,FR,"El Dorado, AR"
11,Jalen Harris,G,"6' 2""",166 lbs,SO,"Raleigh, NC"
13,Dustin Thomas,F,"6' 8""",225 lbs,SR,"Texarkana, TX"
14,JT Plummer,G,"6' 1""",185 lbs,FR,"San Antonio, TX"
15,Jonathan Holmes,G,"5' 10""",190 lbs,SO,"Columbia, IL"
20,Darious Hall,F,"6' 6""",202 lbs,FR,"Little Rock, AR"
22,Gabe Osabuohien,F,"6' 8""",219 lbs,FR,"Toronto, ON"
23,C.J. Jones,G,"6' 5""",175 lbs,SO,"Birmingham, AL"
31,Anton Beard,G,"6' 0""",198 lbs,SR,"North Little Rock, AR"
