number,name,position,height,weight,class,hometown
0,Ikenna Ndugba,G,"6' 0""",185 lbs,SO,"Boston, MA"
1,Hunter Ware,G,"6' 2""",185 lbs,SR,"Powder Springs, GA"
2,Brandon Carroll,G/F,"6' 7""",210 lbs,FR,"Brewster, NY"
3,Bosko Kostur,G/F,"6' 7""",220 lbs,SR,"Melbourne, Australia"
4,Charles Dudley,F,"6' 5""",210 lbs,FR,"Rancho Santa Fe, CA"
5,Ryan Layman,G/F,"6' 7""",200 lbs,FR,"Wrentham, MA"
10,Taylor McHugh,G,"6' 2""",175 lbs,JR,"Centreville, VA"
11,Adam Grant,G,"6' 1""",180 lbs,SO,"Franklin, VA"
13,Monty Urmilevicius,F/C,"6' 8""",220 lbs,FR,"Kaunas, Lithuania"
20,Gus Riley,F/C,"6' 8""",235 lbs,SR,"Nelson, New Zealand"
21,Tanner Johnson,G,"6' 5""",205 lbs,SO,"Lexington, KY"
23,Malik Smith,F,"6' 6""",215 lbs,SO,"Cleveland, OH"
24,Dren Dedushaj,C,"7' 1""",245 lbs,FR,"Brooklyn, NY"
33,Aram Martin,F,"6' 10""",230 lbs,SR,"San Antonio, TX"
54,Sabastian Townes,F,"6' 5""",240 lbs,SO,"Chesapeake, VA"
