number,name,position,height,weight,class,hometown
1,Adam McDermott,G,"6' 4""",183 lbs,SO,"Cedar Rapids, IA"
2,Klint Carlson,F,"6' 7""",218 lbs,SR,"Waverly, IA"
3,Ted Friedman,C,"6' 9""",245 lbs,SR,"Ankeny, IA"
4,Tywhon Pickford,G,"6' 4""",202 lbs,FR,"Minneapolis, MN"
5,Rafael de Souza,G,"6' 1""",185 lbs,SR,"Jundiai, Brazil"
10,Miles Wentzien,G,"6' 3""",190 lbs,JR,"Fort Madison, IA"
12,Lincoln Conrey,F,"6' 5""",203 lbs,SO,"Waterloo, IA"
13,Juwan McCloud,G,"5' 11""",170 lbs,SO,"Germantown, WI"
15,Justin Dahl,C,"7' 0""",261 lbs,SO,"Carver, MN"
21,Hunter Rhodes,G,"5' 10""",170 lbs,SR,"Canton, IL"
22,Tanner Lohaus,F,"6' 7""",192 lbs,FR,"North Liberty, IA"
24,Isaiah Brown,G,"6' 7""",180 lbs,SO,"Flower Mound, TX"
25,Bennett Koch,F,"6' 10""",239 lbs,SR,"Ashwaubenon, WI"
30,Spencer Haldeman,G,"6' 1""",175 lbs,SO,"Peosta, IA"
33,Wyatt Lohaus,G,"6' 2""",185 lbs,JR,"North Liberty, IA"
34,Luke McDonnell,F,"6' 9""",235 lbs,SO,"Dubuque, IA"
50,Austin Phyfe,F,"6' 9""",235 lbs,FR,"Waverly, IA"
