number,name,position,height,weight,class,hometown
1,Dupree McBrayer,G,"6' 5""",195 lbs,JR,"Queens, NY"
2,Nate Mason,G,"6' 2""",190 lbs,SR,"Decatur, GA"
3,Jordan Murphy,F,"6' 6""",250 lbs,JR,"San Antonio, TX"
4,Jamir Harris,G,"6' 2""",190 lbs,FR,"Milltown, NJ"
5,Amir Coffey,G,"6' 8""",205 lbs,SO,"Hopkins, MN"
10,Brady Rudrud,G,"6' 3""",190 lbs,SO,"Eden Prairie, MN"
11,Isaiah Washington,G,"6' 1""",190 lbs,FR,"Harlem, NY"
12,Jarvis Johnson,G,"6' 1""",185 lbs,JR,"Minneapolis, MN"
13,Hunt Conroy,G,"5' 10""",165 lbs,FR,"New Orleans, LA"
15,Stephon Sharp,G,"6' 3""",190 lbs,JR,"Bloomington, MN"
20,Davonte Fitzgerald,F,"6' 8""",220 lbs,SR,"Atlanta, GA"
21,Bakary Konate,C,"6' 11""",240 lbs,SR,"Bamako, Mali"
22,Reggie Lynch,C,"6' 10""",265 lbs,SR,"Edina, MN"
24,Eric Curry,F,"6' 9""",235 lbs,SO,"Memphis, TN"
35,Matz Stockman,C,"7' 0""",240 lbs,SR,"Oslo, Norway"
41,Gaston Diedhiou,F,"6' 10""",245 lbs,SR,"Dakar, Senegal"
42,Michael Hurt,F,"6' 7""",220 lbs,SO,"Rochester, MN"
