number,name,position,height,weight,class,hometown
0,Fard Muhammad,G,"6' 0""",180 lbs,SO,"Windermere, FL"
4,Timmy Rose,G,"6' 1""",175 lbs,JR,"Scranton, PA"
5,Tyler Stewart,G/F,"6' 7""",180 lbs,FR,"Silver Spring, MD"
10,Yosef Yacob,G,"6' 0""",175 lbs,SR,"Chester, PA"
14,Jordan McRae,F,"6' 6""",200 lbs,JR,"Dix Hills, NY"
15,Bobby Ahearn,F,"6' 6""",225 lbs,SR,"Marshfield, MA"
20,Caleb Stewart,F,"6' 9""",195 lbs,JR,"Glenville, NY"
22,Everson Davis,G,"6' 3""",185 lbs,JR,"Basseterre, St. Kitts"
25,Justin McFadden,G/F,"6' 5""",210 lbs,SR,"Philadelphia, PA"
30,John Schurman,G/F,"6' 6""",210 lbs,JR,"Syracuse, NY"
32,Thomas Bruce,F/C,"6' 9""",225 lbs,JR,"Washington, DC"
33,J.C. Show,G,"6' 3""",205 lbs,JR,"Clarks Summit, PA"
40,Albert Odero,G/F,"6' 4""",190 lbs,FR,"Oneonta, NY"
41,Dusan Perovic,F/C,"6' 9""",230 lbs,SR,"Podgorico, Montenegro"
42,Willie Rodriguez,G/F,"6' 6""",220 lbs,SR,"Orlando, FL"
