number,name,position,height,weight,class,hometown
1,Morgan Means,G,"6' 3""",175 lbs,SO,"Compton, CA"
2,Jordan Hill,G,"6' 4""",183 lbs,SR,"Pasadena, CA"
5,Matej Kavas,G,"6' 8""",200 lbs,SO,"Ljubljana, Slovenia"
10,Richaud Gittens,G,"6' 4""",195 lbs,SR,"Tempe, AZ"
11,Scott Ulaneo,F,"6' 10""",215 lbs,SO,"Rome, Italy"
12,Mattia Da Campo,G,"6' 5""",210 lbs,SO,"Venice, Italy"
13,Josh Hearlihy,G/F,"6' 8""",215 lbs,SR,"Los Angeles, CA"
14,Eric Alperin,G,"6' 2""",170 lbs,SO,"Los Angeles, CA"
15,Jake Spurgeon,G,"6' 7""",215 lbs,SO,"Lake Oswego, OR"
21,Collin Huun,G,"6' 0""",175 lbs,JR,"Salem, OR"
23,Aaron Nettles,G,"5' 11""",175 lbs,FR,"Seattle, WA"
30,Zack Moore,G,"6' 5""",200 lbs,JR,"Bellevue, WA"
30,Latio Cosmos,G,"6' 0""",170 lbs,SO,"Redmond, WA"
35,Brennan Corrigan,G/F,"6' 4""",180 lbs,FR,"Westlake Village, CA"
41,Aaron Menzies,C,"7' 3""",285 lbs,JR,"Manchester, England"
NA,Matt Owies,G,"6' 0""",180 lbs,SO,"Melbourne, Australia"
NA,Delante Jones,G,"6' 5""",195 lbs,JR,"Chantilly, VA"
NA,Dashawn McDowell,G,"6' 5""",185 lbs,SO,"Oklahoma City, OK"
NA,Myles Carter,F,"6' 9""",220 lbs,JR,"Chicago, IL"
