number,name,position,height,weight,class,hometown
0,Olivier Cadieux,G/F,"6' 4""",205 lbs,SO,"Montreal, PQ"
1,Jerome Segura,G,"5' 11""",175 lbs,SR,"Houston, TX"
2,Taj Benning,G,"6' 3""",185 lbs,FR,"Fair Lawn, NJ"
3,Tyler Nelson,G,"6' 3""",180 lbs,SR,"Bradford, MA"
4,Jared Harper,G,"6' 1""",180 lbs,SR,"Beverly Hills, CA"
5,Aidas Kavaliauskas,G,"6' 1""",175 lbs,SO,"Kaunas, Lithuania"
10,Thomas Nolan,G,"6' 3""",195 lbs,JR,"Fairfield, CT"
11,Alonde LeGrand,G,"6' 5""",185 lbs,FR,"Harlem, NY"
12,Kevin Senghore-Peterson,F,"6' 6""",220 lbs,FR,"Kinna, Sweden"
13,Jonathan Kasibabu,F,"6' 8""",240 lbs,JR,"Kinshasa, Congo"
14,Matija Milin,F,"6' 9""",215 lbs,JR,"Belgrade, Serbia"
15,Wassef Methnani,F,"6' 8""",208 lbs,FR,"Kairoun, Tunisia"
23,Ferron Flavors Jr.,G,"6' 4""",180 lbs,SO,"Federal Way, WA"
24,Jesus Cruz,G,"6' 5""",210 lbs,FR,"San Juan, Puerto Rico"
30,Omar El-Sheikh,F,"6' 7""",195 lbs,FR,"Cairo, Egypt"
35,Aziz Sultan Essa,F,"6' 9""",250 lbs,FR,"Abu Al Hasany, Kuwait"
