number,name,position,height,weight,class,hometown
0,Crisshawn Clark,G,"6' 4""",210 lbs,JR,"Dayton, OH"
1,Malcolm Porter,G,"6' 4""",195 lbs,FR,"Portland, OR"
2,JoJo Walker,G,"6' 1""",170 lbs,FR,"Santa Maria, CA"
3,Rashad Jackson,G,"6' 4""",190 lbs,JR,"Bakersfield, CA"
5,D'Marques Tyson,G,"6' 5""",215 lbs,SR,"Bothell, WA"
10,Marcus Shaver Jr.,G,"6' 2""",180 lbs,FR,"Phoenix, AZ"
11,Josh McSwiggan,F,"6' 7""",200 lbs,SO,"Loughborough, England"
13,Franklin Porter,G,"6' 4""",215 lbs,SO,"Portland, OR"
14,Tahirou Diabate,F,"6' 9""",210 lbs,FR,"Niigate, Japan"
15,Philipp Hartwich,C,"7' 2""",250 lbs,SR,"Cologne, Germany"
20,Takiula Fahrensohn,G,"6' 6""",175 lbs,FR,"Auckland, New Zealand"
22,Brian Smith,G,"6' 2""",185 lbs,FR,"Boise, ID"
32,Hugh Hogland,F/C,"6' 9""",235 lbs,FR,"Waimanalo, HI"
34,Austin Stone,F/C,"6' 8""",225 lbs,JR,"Lake Wylie, SC"
41,Joseph Smoyer,F,"6' 11""",230 lbs,SO,"Portland, OR"
