number,name,position,height,weight,class,hometown
0,Zane Martin,G,"6' 4""",205 lbs,SO,"Philadelphia, PA"
2,Jordan McNeil,G,"6' 5""",192 lbs,JR,"Baltimore, MD"
3,Deshaun Morman,G,"6' 3""",190 lbs,SR,"Richmond, VA"
4,Justin Gorham,F,"6' 7""",230 lbs,SO,"Baltimore, MD"
5,Jeffrey Prophete,G,"6' 2""",185 lbs,FR,"Sunrise, FL"
11,Dennis Tunstall,F,"6' 8""",215 lbs,SO,"Willingboro, NJ"
12,Van Rolle,G,"6' 1""",175 lbs,SR,"Edgewood, MD"
13,Quinton Drayton,G,"6' 5""",190 lbs,FR,"Bowie, MD"
20,Nakye Sanders,F,"6' 8""",235 lbs,JR,"Staten Island, NY"
22,Brian Starr,G,"6' 3""",185 lbs,SR,"Kansas City, MO"
23,Mike Morsell,G,"6' 5""",210 lbs,SR,"Fort Washington, MD"
33,Eddie Keith II,G,"6' 5""",240 lbs,SR,"Orlando, FL"
44,Alex Thomas,F,"6' 9""",265 lbs,JR,"Hawthorne, NJ"
