number,name,position,height,weight,class,hometown
0,Ryan Andino,G,"6' 2""",180 lbs,SR,"Ft. Lauderdale, FL"
1,Miryne Thomas,F,"6' 8""",190 lbs,FR,"Cleveland, OH"
2,Cameron Bacote,G,"6' 3""",170 lbs,FR,"Hampton, VA"
3,Logan McIntosh,G,"6' 4""",180 lbs,SR,"Atlanta, GA"
4,Colen Gaynor,G,"6' 5""",185 lbs,FR,"Berlin, MD"
5,LeAndre Thomas,F,"6' 10""",245 lbs,FR,"St. Petersburg, FL"
10,Montraz Oliver,G,"6' 3""",160 lbs,FR,"Princess Anne, MD"
11,Ahmad Frost,G,"6' 0""",185 lbs,SO,"Cincinnati, OH"
12,Najee Fitzgerald,G,"6' 0""",210 lbs,SR,"Baltimore, MD"
13,Sean Hoggs,G,"6' 0""",160 lbs,FR,"Lawrenceville, NJ"
15,Tyler Jones,F,"6' 7""",200 lbs,SO,"Atlantic City, NJ"
20,Dontae Caldwell,G,"6' 5""",190 lbs,JR,"Santa Ana, CA"
21,Kevin Holmes Jr.,F,"6' 10""",210 lbs,JR,"Virginia Beach, VA"
23,Michael Odiana,G,"6' 2""",165 lbs,FR,"Dracut, MA"
35,Isaac Taylor,F,"6' 8""",250 lbs,JR,"Wachapreague, VA"
