number,name,position,height,weight,class,hometown
0,Warren Williams,F,"6' 9""",240 lbs,FR,"Kingston, Jamaica"
1,Ak Ojo,C,"6' 10""",220 lbs,JR,"Lagos, Nigeria"
2,Patrick Strzala,G,"6' 4""",190 lbs,FR,"Bayonne, NJ"
3,Zavier Turner,G,"5' 9""",175 lbs,SR,"Indianapolis, IN"
4,Zane Waterman,F,"6' 9""",230 lbs,SR,"Fayetteville, NC"
5,Jesse Boyce,G,"6' 2""",190 lbs,SO,"Thornwood, NY"
10,Nehemiah Mack,G,"6' 1""",190 lbs,FR,"Harrisburg, PA"
11,Aaron Walker Jr.,G,"6' 2""",203 lbs,SO,"Brooklyn, NY"
14,Calvin Crawford,F,"6' 9""",210 lbs,SR,"Middletown, NY"
21,Matt Maloney,G,"6' 1""",180 lbs,SO,"Somers, NY"
22,Thomas Capuano,G,"6' 0""",180 lbs,JR,"Hastings-on-Hudson, NY"
23,Rich Williams,G,"6' 6""",210 lbs,SR,"Brooklyn, NY"
24,Ebube Ebube,F,"6' 7""",220 lbs,FR,"San Juan, Puerto Rico"
30,Ibrahima Diallo,F,"6' 10""",245 lbs,SR,"Dakar, Senegal"
33,Pauly Paulicap,F,"6' 8""",225 lbs,SO,"Elmont, NY"
44,David Varoli,G,"6' 0""",175 lbs,SR,"Katonah, NY"
52,Samson Usilo,G,"6' 4""",205 lbs,JR,"Lagos, Nigeria"
