number,name,position,height,weight,class,hometown
1,Demonte Ojinnaka,G,"6' 5""",212 lbs,SR,"Silver Spring, MD"
2,Jordan Barnes,G,"5' 11""",152 lbs,SO,"St. Louis, MO"
3,Trey Knight III,G,"6' 4""",180 lbs,SO,"Cedar Park, TX"
4,Brenton Scott,G,"6' 1""",190 lbs,SR,"Fort Wayne, IN"
5,Bronson Kessinger,F,"6' 8""",222 lbs,SO,"Corydon, IN"
10,Ethan Claycomb,F,"6' 7""",194 lbs,FR,"Vincennes, IN"
11,Tyreke Key,G,"6' 2""",201 lbs,FR,"Celina, TN"
13,Clayton Hughes,G,"6' 6""",206 lbs,FR,"Jackson, TN"
20,Daniel Huenermann,F/C,"6' 11""",221 lbs,FR,"St. Gallen, Switzerland"
23,Tyeshon Martin,G,"6' 0""",180 lbs,FR,"Yonkers, NY"
24,Matt Deady,G,"6' 5""",208 lbs,FR,"Terre Haute, IN"
25,Qiydar Davis,G,"6' 5""",209 lbs,SR,"Atlanta, GA"
32,Cooper Neese,G,"6' 4""",190 lbs,FR,"Cloverdale, IN"
34,Brandon Murphy,C,"6' 7""",270 lbs,SR,"Montgomery, AL"
35,Devin Thomas,F,"6' 8""",220 lbs,JR,"Richmond, IN"
41,Emondre Rickman,C,"6' 9""",255 lbs,JR,"Collinsville, IL"
NA,Christian Williams,G,"6' 5""",200 lbs,JR,"Decatur, IL"
