number,name,position,height,weight,class,hometown
0,Shaq Carr,G,"6' 2""",172 lbs,SR,"Las Vegas, NV"
1,Fiifi Aidoo,G,"6' 2""",200 lbs,SO,"Helsinki, Finland"
2,Joshua Braun,G,"6' 4""",220 lbs,SR,"Anthem, AZ"
3,Parker Dale,G,"6' 4""",205 lbs,FR,"Sydney, Australia"
4,Oscar Frayer,G,"6' 7""",191 lbs,SO,"Oakland, CA"
5,Matt Jackson,F,"6' 8""",230 lbs,JR,"Diamond Valley, Australia"
10,Damari Milstead,G,"6' 2""",160 lbs,FR,"Hayward, CA"
11,Casey Benson,G,"6' 3""",185 lbs,SR,"Tempe, AZ"
12,Roberts Blumbergs,F,"6' 10""",220 lbs,FR,"Ventspils, Latvia"
13,Ibrahima Sankare,G,"6' 7""",200 lbs,FR,"Thies, Senegal"
15,Cheick Sy-Savane,G,"6' 3""",180 lbs,SR,"Harlem, NY"
21,Kerwin Smith,F,"6' 9""",222 lbs,JR,"Dallas, TX"
22,Nehemiah Allen,G/F,"6' 5""",170 lbs,SO,"Lake Oswego, OR"
24,Keonta Vernon,F,"6' 6""",242 lbs,SR,"Tulare, CA"
25,Alessandro Lever,F,"6' 10""",230 lbs,FR,"Bolzano, Italy"
35,Kenzo Nudo,G,"6' 4""",204 lbs,SO,"Scottsdale, AZ"
42,Gerard Martin,G,"6' 7""",223 lbs,JR,"Manly, Australia"
