number,name,position,height,weight,class,hometown
0,Brian Dawkins,F,"6' 8""",240 lbs,SR,"Jacksonville, FL"
1,Duje Radja,F/C,"6' 8""",235 lbs,FR,"Split, Croatia"
2,Dmitri Thompson,G,"6' 4""",205 lbs,SR,"Orlando, FL"
3,Seth Fuller,G,"5' 11""",180 lbs,SO,"Dublin, OH"
4,Collin Luther,G/F,"6' 6""",220 lbs,SR,"Pittsburgh, PA"
10,Karolis Kundrotas,F/C,"6' 11""",240 lbs,JR,"Kaunas, Lithuania"
11,Maxwell Chester,G,"6' 1""",190 lbs,SO,"Atlanta, GA"
12,Nathan Priddy,G,"6' 2""",185 lbs,FR,"Argyle, TX"
13,Dainan Swoope,G,"6' 0""",185 lbs,JR,"Overland Park, KS"
14,Jack Anton,F,"6' 8""",235 lbs,SR,"Mason, OH"
15,Christian Scott,G,"6' 1""",170 lbs,FR,"New Orleans, LA"
20,Sheldon Eberhardt,G,"6' 5""",190 lbs,JR,"Apex, NC"
21,Jack George,F,"6' 10""",220 lbs,JR,"Libertyville, IL"
22,Steven Santa Ana,G,"6' 4""",190 lbs,JR,"Charlotte, NC"
33,Simon Wright,F,"6' 7""",215 lbs,FR,"Minneapolis, MN"
41,Tyler Seibring,F,"6' 9""",225 lbs,JR,"Normal, IL"
