number,name,position,height,weight,class,hometown
1,Malik Johnson,G,"5' 10""",155 lbs,SO,"Richmond, VA"
2,Jermaine Crumpton,F,"6' 6""",230 lbs,SR,"Niagara Falls, NY"
3,Jonathan Sanks,G,"6' 4""",200 lbs,JR,"Warner Robins, GA"
4,Jalanni White,F,"6' 7""",190 lbs,FR,"New Haven, CT"
5,D.J. Heath,G,"6' 0""",180 lbs,FR,"Anniston, AL"
10,Selvedin Planincic,C,"6' 11""",210 lbs,SR,"Sherbrooke, PQ"
11,Marcale Lotts,F,"6' 8""",230 lbs,JR,"New Orleans, LA"
13,Isaiah Reese,G,"6' 5""",185 lbs,SO,"Miami, FL"
14,Spencer Foley,G,"6' 7""",190 lbs,SO,"Chicago, IL"
15,Takal Molson,G,"6' 5""",205 lbs,FR,"Buffalo, NY"
21,Scott Hitchon,F,"6' 8""",210 lbs,FR,"Whitby, ON"
22,Jibreel Faulkner,F,"6' 8""",200 lbs,JR,"Washington, DC"
23,Dantai St. Louis,F,"6' 8""",235 lbs,SO,"Brampton, ON"
25,Shaquille Evans,G,"6' 5""",218 lbs,SO,"Nassau, Bahamas"
25,Tyrell Taylor,F,"6' 5""",183 lbs,JR,"Brooklyn, NY"
32,Andrew Crombie,G,"6' 3""",175 lbs,FR,"Buffalo, NY"
34,Talmadge James,G,"6' 2""",170 lbs,FR,"Buffalo, NY"
