number,name,position,height,weight,class,hometown
2,Ariston Johnson,G,"6' 0""",190 lbs,SO,"Virginia Beach, VA"
3,De'Ederick Petty,G,"6' 0""",175 lbs,SO,"Bessemer, AL"
4,Marcus Merriweather,G,"6' 2""",180 lbs,SR,"Pinson, AL"
10,Arthur Johnson,G,"6' 2""",195 lbs,JR,"Marion, AL"
11,Andre Kennedy,F,"6' 7""",205 lbs,JR,"Albany, GA"
12,Amari Goulbourne,G,"5' 11""",170 lbs,FR,"Riverview, FL"
15,Walter Jones Jr.,G,"6' 5""",200 lbs,JR,"Greensboro, AL"
20,Ryan McLaurin,G,"6' 0""",160 lbs,SO,"Clinton, MS"
22,Jalen Reeder,G,"6' 5""",185 lbs,JR,"Kissimmee, FL"
23,Mohamed Sherif,F,"6' 9""",230 lbs,JR,"Philadelphia, PA"
24,Evan Wiley,F,"6' 7""",200 lbs,SO,"Huntsville, AL"
30,Brandon Houston,F,"6' 7""",260 lbs,FR,"Birmingham, AL"
35,Tracey Burnett,F,"6' 4""",275 lbs,SO,"Huntsville, AL"
41,Brandon Miller,G,"6' 0""",170 lbs,SO,"Huntsville, AL"
41,Terry Ellis Jr.,G,"6' 2""",160 lbs,FR,"Cibolo, TX"
41,Julian Walters,G,"5' 10""",175 lbs,SR,"Madison, WI"
