number,name,position,height,weight,class,hometown
0,Jonathan Wiley,F,"6' 7""",201 lbs,SR,"Houston, TX"
3,Marcus Bartley,G,"6' 5""",193 lbs,JR,"Decatur, IL"
4,Eric McGill,G,"6' 2""",175 lbs,JR,"Memphis, TN"
5,John Gardner,F,"6' 5""",212 lbs,SR,"Chicago, IL"
10,Aaron Cook,G,"6' 2""",185 lbs,SO,"St. Louis, MO"
11,Tyler Smithpeters,G,"6' 4""",203 lbs,SR,"Harrisburg, IL"
13,Sean Lloyd,G,"6' 5""",210 lbs,JR,"Philadelphia, PA"
15,Austin Weiher,F,"6' 8""",206 lbs,JR,"Kent, WA"
22,Armon Fletcher,G,"6' 5""",207 lbs,JR,"Edwardsville, IL"
24,Rudy Stradnieks,F,"6' 9""",229 lbs,JR,"Riga, Latvia"
25,Brendon Gooch,F,"6' 5""",204 lbs,FR,"Belleville, IL"
33,Kavion Pippen,C,"6' 10""",240 lbs,JR,"Hamburg, AR"
40,Thik Bol,F,"6' 8""",202 lbs,SR,"Omaha, NE"
