number,name,position,height,weight,class,hometown
0,Parker Hazen,F,"6' 7""",210 lbs,FR,"Columbia City, IN"
1,Micah Bradford,G,"6' 2""",155 lbs,SO,"Bourbonnais, IL"
2,Tevonn Walker,G,"6' 2""",210 lbs,SR,"Montreal, PQ"
3,Max Joseph,G,"6' 2""",210 lbs,SR,"Montreal, PQ"
4,Bakari Evelyn,G,"6' 2""",180 lbs,SO,"Detroit, MI"
5,Markus Golder,G/F,"6' 6""",195 lbs,SO,"Portland, OR"
10,Joe Burton,G/F,"6' 6""",210 lbs,JR,"Porter, TX"
12,Marten Linssen,F,"6' 8""",240 lbs,FR,"Dusseldorf, Germany"
14,Jaume Sorolla,C,"7' 0""",245 lbs,SO,"Tortosa, Spain"
15,Steven Helm,G,"6' 2""",180 lbs,SO,"Valparaiso, IN"
21,Derrik Smits,C,"7' 2""",240 lbs,SO,"Zionsville, IN"
23,Mileek McMillan,F,"6' 8""",220 lbs,FR,"Merrillville, IN"
33,John Kiser,G/F,"6' 5""",205 lbs,SO,"Noblesville, IN"
35,Ryan Fazekas,G,"6' 8""",215 lbs,JR,"Chesterton, IN"
