number,name,position,height,weight,class,hometown
1,Jordan Garnett,F,"6' 5""",220 lbs,SR,"Indianapolis, IN"
2,Paul Djoko,G,"6' 4""",190 lbs,FR,"Strasbourg, France"
3,Tre Cobbs,G,"5' 10""",185 lbs,SO,"Lima, OH"
4,Jeff Garrett,F,"6' 6""",220 lbs,JR,"Gadsden, AL"
5,Jalen Tate,F,"6' 5""",170 lbs,FR,"Pickerington, OH"
11,Mason Faulkner,G,"6' 1""",165 lbs,SO,"Glasgow, KY"
15,Tyler Sharpe,G,"6' 1""",190 lbs,SO,"Mt. Washington, KY"
20,Nick Ayers,G,"6' 3""",190 lbs,SR,"Independence, KY"
22,Darian Childress,F,"6' 8""",180 lbs,FR,"Louisville, KY"
23,Carson Williams,F,"6' 6""",230 lbs,SO,"Owenton, KY"
30,Lavone Holland II,G,"6' 1""",185 lbs,SR,"Louisville, KY"
32,Dantez Walton,G,"6' 5""",205 lbs,SO,"Lima, OH"
33,Chris Vogt,C,"7' 0""",240 lbs,FR,"Mayfield, KY"
34,Drew McDonald,F/C,"6' 7""",250 lbs,JR,"Cold Springs, KY"
