number,name,position,height,weight,class,hometown
0,Rex Pflueger,G,"6' 6""",206 lbs,JR,"Dana Point, CA"
1,Austin Torres,F,"6' 7""",235 lbs,SR,"Granger, IN"
3,D.J. Harvey,G/F,"6' 6""",220 lbs,FR,"Bowie, MD"
5,Matt Farrell,G,"6' 1""",175 lbs,SR,"Bridgewater, NJ"
10,T.J. Gibbs,G,"6' 3""",188 lbs,SO,"Scotch Plains, NJ"
11,Juwan Durham,F,"6' 11""",218 lbs,SO,"Tampa, FL"
12,Elijah Burns,F,"6' 8""",238 lbs,JR,"Troy, NY"
13,Nikola Djogo,G,"6' 7""",211 lbs,SO,"Hamilton, ON"
21,Matt Gregory,F,"6' 8""",204 lbs,SR,"Avon, IN"
23,Martinas Geben,F,"6' 10""",252 lbs,SR,"Vilnius, Lithuania"
25,Liam Nelligan,G,"6' 5""",195 lbs,SR,"La Grange Park, IL"
33,John Mooney,F,"6' 9""",248 lbs,SO,"Orlando, FL"
35,Bonzie Colson,F,"6' 6""",224 lbs,SR,"New Bedford, MA"
