number,name,position,height,weight,class,hometown
1,Brandonn Kamga,G,"6' 5""",217 lbs,SO,"Reston, VA"
2,Austin White,G,"6' 0""",190 lbs,SR,"South Orange, NJ"
3,Jamal Wright,G,"5' 11""",175 lbs,SO,"Upper Marlboro, MD"
4,Tim Cameron,G,"6' 4""",180 lbs,SO,"Norcross, GA"
5,Justyn Mutts,F,"6' 7""",220 lbs,FR,"Millville, NJ"
11,Denny Slay,G,"5' 11""",185 lbs,FR,"Woodbridge, VA"
13,Jahaad Proctor,G,"6' 3""",205 lbs,SO,"Harrisburg, PA"
14,Luke Vargo,F,"6' 7""",205 lbs,SO,"Dublin, OH"
15,Cliff Thomas Jr.,F,"6' 8""",215 lbs,SO,"Montgomery, AL"
22,Andre Fox,G,"6' 4""",185 lbs,JR,"Greenbelt, MD"
25,Ricky Madison,F,"6' 7""",215 lbs,JR,"Norcross, GA"
33,Sam Berlin,C,"6' 10""",250 lbs,JR,"Manassas, VA"
34,Jordan Whitehead,F,"6' 5""",235 lbs,SR,"Morris Plains, NJ"
35,Caden Sanchez,F,"6' 8""",260 lbs,FR,"Columbus, OH"
43,Dexter Gooding,G,"6' 4""",195 lbs,JR,"Daytona Beach, FL"
