number,name,position,height,weight,class,hometown
0,Jaylen Franklin,G,"6' 2""",205 lbs,JR,"Jacksonville, AR"
1,Jaren Lewis,G/F,"6' 6""",215 lbs,JR,"Orlando, FL"
2,B.J. Maxwell,G,"6' 4""",190 lbs,SO,"Austin, TX"
3,Tevin Foster,G,"5' 11""",180 lbs,SR,"Lawton, OK"
5,Payten Ricks,G,"6' 2""",190 lbs,SO,"Wichita, KS"
10,Isaiah Tripp,G,"6' 1""",190 lbs,SR,"Baltimore, MD"
11,Drake Green,G,"6' 3""",195 lbs,SR,"Houston, TX"
13,Paul Hiepler,G,"6' 4""",170 lbs,FR,"Camarillo, CA"
14,Trey Lenox,G,"6' 3""",220 lbs,SO,"Hot Springs, AR"
15,Hayden Farquhar,F,"6' 7""",215 lbs,JR,"Throckmorton HS, TX"
21,Jalone Friday,C,"6' 9""",235 lbs,SO,"Oklahoma City, OK"
22,Chase Cobb,G,"6' 1""",190 lbs,SO,"Richmond, TX"
23,Hayden Howell,F,"6' 7""",225 lbs,JR,"Midwest City, OK"
34,Kolton Kohl,C,"7' 0""",225 lbs,FR,"San Angelo, TX"
42,Tobias Cameron,G,"6' 4""",210 lbs,FR,"Gold Coast, Australia"
