number,name,position,height,weight,class,hometown
0,Parker Jackson-Cartwright,G,"5' 11""",170 lbs,SR,"Los Angeles, CA"
1,Rawle Alkins,G,"6' 5""",220 lbs,SO,"Brooklyn, NY"
3,Dylan Smith,G,"6' 5""",170 lbs,SO,"Mobile, AL"
4,Chase Jeter,F/C,"6' 10""",230 lbs,JR,"Las Vegas, NV"
5,Brandon Randolph,G,"6' 6""",175 lbs,FR,"Yonkers, NY"
11,Ira Lee,F,"6' 7""",235 lbs,FR,"Glendale, AZ"
13,Deandre Ayton,F,"7' 1""",260 lbs,FR,"Nassau, Bahamas"
14,Dusan Ristic,C,"7' 0""",245 lbs,SR,"Novi Sad, Serbia"
20,Talbott Denny,F,"6' 5""",215 lbs,SR,"Tucson, AZ"
23,Alex Barcello,G,"6' 2""",180 lbs,FR,"Chandler, AZ"
24,Emmanuel Akot,G,"6' 7""",200 lbs,FR,"Winnipeg, MB"
25,Keanu Pinder,F,"6' 9""",220 lbs,SR,"Perth, Australia"
35,Allonzo Trier,G,"6' 5""",205 lbs,JR,"Seattle, WA"
50,Tyler Trillo,G,"5' 11""",170 lbs,JR,"Southbury, CT"
52,Kory Jones,G,"6' 3""",170 lbs,SO,"Herndon, VA"
54,Matt Weyand,F,"6' 5""",190 lbs,FR,"Santa Ana, CA"
55,Jake DesJardins,F,"6' 6""",215 lbs,SO,"Henderson, NV"
