number,name,position,height,weight,class,hometown
0,Bryce Moore,G,"6' 2""",195 lbs,JR,"Indianapolis, IN"
1,Michael Flowers,G,"6' 2""",190 lbs,FR,"Southfield, MI"
2,Kyle McDermed,G,"6' 2""",175 lbs,FR,"Frankfort, IL"
3,Josh Davis,G/F,"6' 5""",190 lbs,JR,"Detroit, MI"
4,Jared Printy,G,"6' 4""",185 lbs,SO,"Cedar Rapids, IA"
10,Thomas Wilder,G,"6' 3""",190 lbs,SR,"Montgomery, IL"
11,Ryan Wade,G,"5' 9""",175 lbs,SO,"Laingsburg, MI"
12,Jarrin Randall,G,"5' 11""",165 lbs,SO,"Chicago, IL"
23,Reggie Jones,G/F,"6' 6""",215 lbs,SO,"Marion, IN"
24,Adida Ikongshul,F,"6' 6""",195 lbs,SO,"Madison, IN"
30,Jason Whitens,G,"6' 5""",195 lbs,FR,"Powers, MI"
32,TJ Clifford,F,"6' 5""",220 lbs,FR,"Downers Grove, IL"
35,Brandon Johnson,F,"6' 8""",225 lbs,SO,"Chicago, IL"
42,Drake Lamont,C,"6' 10""",250 lbs,SR,"Plantation, FL"
50,Seth Dugan,C,"7' 0""",245 lbs,JR,"Otsego, MI"
54,Maxwell Omili,C,"6' 8""",225 lbs,SO,"Enugu, Nigeria"
