number,name,position,height,weight,class,hometown
0,Abdul-Malik Abu,F,"6' 8""",240 lbs,SR,"Boston, MA"
1,Lennard Freeman,F,"6' 8""",265 lbs,SR,"Washington, DC"
2,Torin Dorn,G,"6' 6""",210 lbs,JR,"Charlotte, NC"
3,Lavar Batts Jr.,G,"6' 2""",170 lbs,FR,"Concord, NC"
5,Darius Hicks,F,"6' 7""",230 lbs,SO,"Quitman, MS"
10,Braxton Beverly,G,"6' 0""",180 lbs,FR,"Hazard, KY"
11,Markell Johnson,G,"6' 1""",175 lbs,SO,"Cleveland, OH"
12,Allerik Freeman,G,"6' 3""",210 lbs,SR,"Charlotte, NC"
13,C.J. Bryce,G,"6' 5""",185 lbs,JR,"Charlotte, NC"
14,Omer Yurtseven,C,"7' 0""",245 lbs,SO,"Istanbul, Turkey"
15,Sam Hunt,G,"6' 2""",185 lbs,SR,"Greensboro, NC"
22,Shaun Kirk,G/F,"6' 8""",195 lbs,JR,"Whiteville, NC"
24,Devon Daniels,G,"6' 5""",200 lbs,SO,"Battle Creek, MI"
31,Spencer Newman,G,"6' 3""",186 lbs,FR,"Daphne, AL"
42,Tucker Thompson,F,"6' 10""",250 lbs,SR,"Huntersville, NC"
55,Blake Harris,G,"6' 3""",195 lbs,FR,"Chapel Hill, NC"
