number,name,position,height,weight,class,hometown
0,Kevin Baker,G,"6' 2""",180 lbs,SR,"St. Louis, MO"
1,Javan Johnson,F,"6' 7""",190 lbs,FR,"Decatur, AL"
2,Darian Adams,G,"6' 3""",210 lbs,SO,"Montgomery, AL"
3,Wesley Person,G,"6' 3""",190 lbs,SR,"Brantley, AL"
4,Juan Davis Jr.,F,"6' 8""",225 lbs,SR,"West Point, MS"
5,Malik Burnett,G,"6' 2""",180 lbs,FR,"Huntsville, AL"
11,B.J. Miller,G,"6' 1""",190 lbs,JR,"Meridian, MS"
14,Jaro Moravek,F,"6' 8""",240 lbs,SR,"Handlova, Slovakia"
15,Atakan Sahinkaya,G/F,"6' 5""",199 lbs,FR,"Istanbul, Turkey"
22,Whit Moreman,F,"6' 8""",205 lbs,SO,"LaGrange, GA"
23,Jordon Varnado,F,"6' 7""",230 lbs,JR,"Brownsville, TN"
24,Shawn Hopkins,G/F,"6' 6""",195 lbs,JR,"Nokia, Finland"
30,Alex Hicks,F,"6' 8""",215 lbs,JR,"Seale, AL"
