number,name,position,height,weight,class,hometown
0,Desmond Williams,F,"6' 6""",205 lbs,SR,"Atmore, AL"
1,Nick Severado,F,"6' 8""",185 lbs,JR,"Savannah, GA"
2,Kamron Reaves,G,"6' 1""",172 lbs,FR,"Champaign, IL"
3,Craig Bowman,G,"6' 4""",180 lbs,SR,"St. Petersburg, FL"
4,Elijah Mayes,G,"6' 0""",175 lbs,SR,"Orlando, FL"
5,Nasir Core,G,"6' 2""",205 lbs,SO,"Tampa, FL"
10,John Clayton,F,"6' 5""",215 lbs,SO,"Lithonia, GA"
11,Javonni Harrell,F,"6' 7""",205 lbs,JR,"Chicago, IL"
20,Brendon Myles,G,"6' 4""",195 lbs,SO,"Atlanta, GA"
21,Justin Ravenel,G,"6' 1""",175 lbs,JR,"Lithonia, GA"
22,Marcus Barham,G,"6' 5""",185 lbs,SR,"Melbourne, FL"
23,Bryce Moragne,G,"6' 5""",195 lbs,FR,"Tampa, FL"
24,Ifeanyi Umezurike,F/C,"6' 10""",245 lbs,JR,"Lagos, Nigeria"
30,Rashad Austin,F,"6' 8""",220 lbs,SO,"Tampa, FL"
33,D.J. Jones,F,"6' 9""",195 lbs,SO,"Brusly, LA"
34,Isaiah Martin,C,"7' 0""",210 lbs,JR,"Denver, CO"
