number,name,position,height,weight,class,hometown
0,Jo Lual-Acuil Jr.,F,"7' 0""",225 lbs,SR,"Melbourne, Australia"
1,Wendell Mitchell,G,"6' 3""",180 lbs,SO,"Rockdale, TX"
3,Jake Lindsey,G,"6' 5""",200 lbs,JR,"Houston, TX"
4,Mario Kegler,G,"6' 7""",230 lbs,SO,"Jackson, MS"
10,Tyson Jolly,G,"6' 4""",190 lbs,FR,"Oklahoma City, OK"
11,Mark Vital,G/F,"6' 5""",230 lbs,FR,"Lake Charles, LA"
12,Leonard Allen,F,"7' 0""",235 lbs,SO,"Round Rock, TX"
20,Manu Lecomte,G,"5' 11""",175 lbs,SR,"Brussels, Belgium"
21,Nuni Omot,F,"6' 9""",205 lbs,SR,"Mahtomedi, MN"
22,King McClure,G,"6' 3""",215 lbs,JR,"Dallas, TX"
25,Tristan Clark,F,"6' 9""",240 lbs,FR,"San Antonio, TX"
30,Jonathan Davis,F,"6' 6""",205 lbs,JR,"Argyle, TX"
31,Terry Maston,F,"6' 8""",225 lbs,SR,"DeSoto, TX"
34,Obim Okeke,G,"6' 0""",225 lbs,SO,"Las Vegas, NV"
45,Freddie Gillespie,F,"6' 8""",240 lbs,JR,"St. Paul, MN"
