player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Weems,F,33,6,12,5,8,2,2,1,7,8,2,1,1,2,1,19,TRUE,2009-12-05,Air Force,H
W. Creekmore,C,14,1,4,0,0,0,0,0,1,1,0,0,0,0,1,2,TRUE,2009-12-05,Air Force,H
J. Mallett,G,25,3,3,1,1,2,3,1,5,6,4,0,0,0,3,9,TRUE,2009-12-05,Air Force,H
K. Pickens,G,15,1,2,0,0,4,4,1,0,1,0,1,0,1,3,6,TRUE,2009-12-05,Air Force,H
A. Leonard,G,34,4,11,4,11,4,4,1,2,3,3,0,0,2,3,16,TRUE,2009-12-05,Air Force,H
R. Jehle,F,7,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,FALSE,2009-12-05,Air Force,H
J. Jones,F,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-05,Air Force,H
C. Patterson,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-05,Air Force,H
I. Rhine,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-05,Air Force,H
J. Fuehrmeyer,G,20,0,1,0,0,0,0,2,2,4,3,1,0,0,2,0,FALSE,2009-12-05,Air Force,H
N. Ricks,G,19,1,7,0,2,0,0,1,0,1,0,1,0,3,0,2,FALSE,2009-12-05,Air Force,H
M. Porter,G,20,2,5,0,1,0,2,4,1,5,0,1,0,2,2,4,FALSE,2009-12-05,Air Force,H
TEAM,NA,NA,18,48,10,24,12,15,11,18,29,12,5,1,11,18,58,FALSE,2009-12-05,Air Force,H
