player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Gaillard,F,44,5,9,4,7,0,0,1,8,9,5,1,0,1,4,14,TRUE,2013-01-09,Towson,A
T. Rusthoven,F,33,6,12,0,0,0,0,2,3,5,3,0,0,1,5,12,TRUE,2013-01-09,Towson,A
B. Britt,G,38,6,14,0,4,5,6,0,2,2,2,2,0,5,3,17,TRUE,2013-01-09,Towson,A
M. Rum,G,38,5,8,2,2,1,2,4,1,5,0,1,0,2,5,13,TRUE,2013-01-09,Towson,A
M. Thornton,G,47,6,21,6,14,6,6,2,1,3,2,4,0,6,4,24,TRUE,2013-01-09,Towson,A
S. Sheldon,F,13,0,0,0,0,0,0,0,3,3,1,1,0,3,0,0,FALSE,2013-01-09,Towson,A
F. Heldring,F,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2013-01-09,Towson,A
T. Schalk,F,6,0,2,0,1,0,0,2,1,3,0,0,0,0,1,0,FALSE,2013-01-09,Towson,A
T. Tarpey,G,12,1,6,0,2,1,1,0,2,2,2,0,1,1,0,3,FALSE,2013-01-09,Towson,A
J. Boatner,G,17,1,3,1,3,0,0,2,1,3,3,0,0,0,0,3,FALSE,2013-01-09,Towson,A
TEAM,NA,NA,30,76,13,33,13,15,18,24,42,18,9,1,22,22,86,FALSE,2013-01-09,Towson,A
