player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4684998,B. Middlebrooks,27,2,4,0,0,0,1,2,2,4,1,1,2,2,4,4,NC State,Florida State,TRUE,TRUE,2024-12-07,H
5176153,M. Hill,33,7,12,1,2,8,10,1,5,6,2,0,0,1,0,23,NC State,Florida State,TRUE,TRUE,2024-12-07,H
4683635,M. O'Connell,36,3,5,1,3,1,4,0,3,3,4,1,0,1,3,8,NC State,Florida State,TRUE,TRUE,2024-12-07,H
4611413,D. Styles,29,7,13,3,7,4,4,3,2,5,0,2,0,2,4,21,NC State,Florida State,TRUE,TRUE,2024-12-07,H
4589483,J. Taylor,39,3,8,1,4,7,10,0,4,4,0,0,1,1,2,14,NC State,Florida State,TRUE,TRUE,2024-12-07,H
4432680,B. Huntley-Hatfield,18,1,1,0,0,0,0,2,1,3,0,0,1,0,0,2,NC State,Florida State,TRUE,FALSE,2024-12-07,H
5238170,T. Parker,13,1,4,0,2,0,0,0,0,0,1,1,0,0,2,2,NC State,Florida State,TRUE,FALSE,2024-12-07,H
4873151,P. McNeil,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NC State,Florida State,TRUE,FALSE,2024-12-07,H
4848630,D. Parker Jr.,16,2,4,0,2,0,0,1,3,4,2,1,0,1,2,4,NC State,Florida State,TRUE,FALSE,2024-12-07,H
4697269,B. Pass,12,2,2,2,2,0,0,0,1,1,0,0,0,2,0,6,NC State,Florida State,TRUE,FALSE,2024-12-07,H
NA,TEAM,NA,28,54,8,23,20,29,9,23,32,10,6,4,10,17,84,NC State,Florida State,TRUE,FALSE,2024-12-07,H
