player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4700818,V. Goldin,C,13,4,6,0,0,0,0,1,2,3,0,0,1,2,3,8,Florida Atlantic,Lynn University,TRUE,TRUE,2022-11-07,H
4702656,A. Martin,G,24,4,13,1,7,0,0,4,5,9,1,1,0,4,2,9,Florida Atlantic,Lynn University,TRUE,TRUE,2022-11-07,H
4702655,J. Davis,G,24,5,8,2,5,3,4,0,5,5,3,3,0,3,2,15,Florida Atlantic,Lynn University,TRUE,TRUE,2022-11-07,H
4702654,N. Boyd,G,24,4,7,2,3,0,1,0,3,3,5,1,0,1,1,10,Florida Atlantic,Lynn University,TRUE,TRUE,2022-11-07,H
4592701,B. Greenlee,G,26,3,5,1,3,0,0,0,5,5,4,2,0,1,1,7,Florida Atlantic,Lynn University,TRUE,TRUE,2022-11-07,H
5106865,I. Gaines,F,14,2,3,0,0,0,0,1,2,3,0,3,0,1,3,4,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
5106864,B. Lorient,F,6,0,0,0,0,0,0,1,0,1,2,1,0,0,3,0,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
4684289,T. Carroll,F,6,2,2,0,0,0,0,0,4,4,0,0,0,1,1,4,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
4585611,G. Rosado,F,21,2,3,0,0,4,4,6,4,10,1,1,0,1,1,8,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
4897476,B. Weatherspoon,G,16,1,7,1,6,0,3,1,1,2,1,0,0,0,1,3,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
4592847,A. Ralat,G,6,1,3,1,3,0,0,0,0,0,1,0,0,0,0,3,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
4431732,J. Gaffney,G,20,4,6,2,3,0,0,0,4,4,3,2,0,2,0,10,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
NA,TEAM,NA,NA,32,63,10,30,7,12,15,35,50,21,14,1,17,18,81,Florida Atlantic,Lynn University,TRUE,FALSE,2022-11-07,H
