player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5106283,D. Mitchell,F,31,4,6,0,0,0,3,1,5,6,3,2,2,1,2,8,Texas,Incarnate Word,TRUE,TRUE,2023-11-06,H
4703082,Z. Onyema,F,18,4,7,0,0,3,4,2,5,7,1,0,2,1,2,11,Texas,Incarnate Word,TRUE,TRUE,2023-11-06,H
4683751,T. Hunter,G,30,3,9,2,5,3,4,1,1,2,4,0,1,4,0,11,Texas,Incarnate Word,TRUE,TRUE,2023-11-06,H
4432932,M. Abmas,G,30,5,10,2,4,0,1,0,5,5,3,1,0,1,3,12,Texas,Incarnate Word,TRUE,TRUE,2023-11-06,H
4397401,I. Horton,G,26,6,12,3,7,2,2,0,5,5,3,2,0,0,2,17,Texas,Incarnate Word,TRUE,TRUE,2023-11-06,H
5152761,D. Pryor,F,11,0,3,0,1,0,0,3,1,4,0,0,0,0,3,0,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
5106282,P. Clark,F,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
5106281,A. Anamekwe,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
4897760,C. Bott,F,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
4431710,K. Shedrick,F,12,3,3,0,0,6,7,1,4,5,3,1,3,0,0,12,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
4397079,B. Cunningham,F,22,3,4,2,3,0,0,1,3,4,2,3,1,4,4,8,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
5105486,C. Weaver,G,13,3,6,1,4,0,2,1,2,3,1,1,0,0,1,7,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
4863516,G. Perryman,G,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
NA,TEAM,NA,NA,32,63,10,26,14,23,11,34,45,20,10,9,13,17,88,Texas,Incarnate Word,TRUE,FALSE,2023-11-06,H
