player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Lewis,F,34,8,14,1,2,5,7,1,4,5,2,4,1,2,2,22,TRUE,2016-12-14,Randall University,H
H. Howell,F,11,0,4,0,0,0,1,0,3,3,0,0,0,0,1,0,TRUE,2016-12-14,Randall University,H
D. Green,G,23,4,9,3,6,0,0,0,1,1,1,1,0,0,4,11,TRUE,2016-12-14,Randall University,H
J. Franklin,G,34,3,5,1,1,1,2,0,5,5,4,0,0,1,0,8,TRUE,2016-12-14,Randall University,H
J. Crnic,G,25,2,3,2,3,2,2,0,1,1,4,1,0,0,1,8,TRUE,2016-12-14,Randall University,H
H. Farquhar,F,11,1,2,0,1,0,0,0,3,3,1,0,0,3,1,2,FALSE,2016-12-14,Randall University,H
J. Friday,C,26,8,15,1,2,3,4,5,7,12,2,0,2,1,1,20,FALSE,2016-12-14,Randall University,H
I. Tripp,G,19,2,5,1,3,0,0,1,1,2,3,0,0,0,3,5,FALSE,2016-12-14,Randall University,H
B.J. Maxwell,G,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2016-12-14,Randall University,H
D. Langston,G,5,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,FALSE,2016-12-14,Randall University,H
P. Ricks,G,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE,2016-12-14,Randall University,H
T. Lenox,G,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2016-12-14,Randall University,H
TEAM,NA,NA,29,61,9,19,11,16,7,27,34,17,8,3,7,14,78,FALSE,2016-12-14,Randall University,H
