player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5107858,B. Wisne,26,7,12,0,0,2,2,2,4,6,2,0,0,1,4,16,Northern Colorado,California Baptist,FALSE,TRUE,2024-11-20,A
4431975,I. Hawthorne,32,5,12,1,4,4,5,3,9,12,0,1,0,4,2,15,Northern Colorado,California Baptist,FALSE,TRUE,2024-11-20,A
5107857,L. Reynolds,33,9,17,0,3,0,1,2,2,4,3,2,1,4,3,18,Northern Colorado,California Baptist,FALSE,TRUE,2024-11-20,A
4897944,Z. Bloch,20,2,4,2,4,0,0,0,4,4,4,0,0,0,3,6,Northern Colorado,California Baptist,FALSE,TRUE,2024-11-20,A
4703836,J. Rillie,33,4,10,1,3,0,0,1,5,6,8,2,0,2,1,9,Northern Colorado,California Baptist,FALSE,TRUE,2024-11-20,A
5107843,L. Colceag,8,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,Northern Colorado,California Baptist,FALSE,FALSE,2024-11-20,A
5175417,E. Shields,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Northern Colorado,California Baptist,FALSE,FALSE,2024-11-20,A
5176300,Q. Denker,22,4,5,1,1,0,0,0,2,2,1,0,0,1,3,9,Northern Colorado,California Baptist,FALSE,FALSE,2024-11-20,A
5113390,M. McCreary,12,2,4,2,3,0,0,2,6,8,1,0,0,3,1,6,Northern Colorado,California Baptist,FALSE,FALSE,2024-11-20,A
NA,TEAM,NA,33,65,7,19,6,8,12,33,45,19,5,1,15,23,79,Northern Colorado,California Baptist,FALSE,FALSE,2024-11-20,A
