player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Pearson,F,29,6,13,1,2,2,2,3,12,15,2,1,0,3,1,15,TRUE,2006-02-25,UAB,H
I. Ofoegbu,F,13,1,1,0,0,0,0,1,2,3,0,1,0,3,3,2,TRUE,2006-02-25,UAB,H
B. EppsB,F,12,3,7,1,3,2,2,2,2,4,0,0,0,0,1,9,TRUE,2006-02-25,UAB,H
D. RackauskasD,C,21,1,3,0,0,2,2,1,6,7,0,1,0,2,1,4,TRUE,2006-02-25,UAB,H
B. Fall,C,32,2,7,0,0,10,10,4,2,6,3,0,2,3,3,14,TRUE,2006-02-25,UAB,H
B. Hopkins,G,29,1,10,0,6,0,0,0,5,5,8,3,0,3,5,2,FALSE,2006-02-25,UAB,H
R. Hopkins,G,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,FALSE,2006-02-25,UAB,H
D. Willingham,G,21,3,10,2,7,1,2,1,1,2,2,0,0,3,1,9,FALSE,2006-02-25,UAB,H
J. Killen,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2006-02-25,UAB,H
D. Roberts,G,28,4,7,3,3,0,0,1,0,1,1,1,0,2,3,11,FALSE,2006-02-25,UAB,H
TEAM,NA,NA,22,60,7,22,17,18,16,32,48,16,7,2,19,20,68,FALSE,2006-02-25,UAB,H
