player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Sow,F,29,9,12,0,0,3,5,2,6,8,0,1,0,2,3,21,TRUE,2021-02-26,UC Riverside,A
M. Norris,F,31,4,10,3,7,0,0,2,4,6,2,0,2,2,1,11,TRUE,2021-02-26,UC Riverside,A
D. Ramsey,G,32,4,8,1,4,4,4,0,4,4,2,0,0,1,3,13,TRUE,2021-02-26,UC Riverside,A
J. McLaughlin,G,39,6,14,0,1,3,4,1,2,3,7,0,0,2,0,15,TRUE,2021-02-26,UC Riverside,A
B. Cyrus,G,18,1,1,0,0,0,1,1,1,2,2,0,0,1,2,2,TRUE,2021-02-26,UC Riverside,A
R. Idehen,F,11,1,1,0,0,0,0,1,0,1,0,0,0,1,2,2,FALSE,2021-02-26,UC Riverside,A
J. Nagle,F,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-26,UC Riverside,A
D. Barnes,F,10,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,FALSE,2021-02-26,UC Riverside,A
S. Toure,G,22,3,5,1,3,1,2,0,4,4,0,1,0,0,2,8,FALSE,2021-02-26,UC Riverside,A
TEAM,NA,NA,28,53,5,17,11,16,10,22,32,14,2,2,10,15,72,FALSE,2021-02-26,UC Riverside,A
