player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Sow,F,32,6,10,0,0,5,5,1,13,14,0,0,1,0,1,17,TRUE,2021-01-23,CSU Northridge,A
M. Norris,F,28,4,9,1,4,0,0,1,2,3,3,0,0,0,1,9,TRUE,2021-01-23,CSU Northridge,A
D. Ramsey,G,28,1,4,0,2,2,2,1,0,1,3,1,0,1,3,4,TRUE,2021-01-23,CSU Northridge,A
J. McLaughlin,G,25,10,11,1,1,4,4,0,4,4,1,0,0,3,2,25,TRUE,2021-01-23,CSU Northridge,A
B. Cyrus,G,17,0,0,0,0,2,2,0,1,1,1,0,0,0,2,2,TRUE,2021-01-23,CSU Northridge,A
R. Idehen,F,8,0,1,0,0,2,4,1,1,2,0,0,0,0,3,2,FALSE,2021-01-23,CSU Northridge,A
D. Barnes,F,12,2,3,2,3,0,0,0,0,0,1,0,0,0,2,6,FALSE,2021-01-23,CSU Northridge,A
S. Toure,G,5,0,0,0,0,0,0,0,2,2,0,0,0,2,3,0,FALSE,2021-01-23,CSU Northridge,A
J. Pierre-Louis,G,14,2,2,0,0,0,0,0,1,1,0,0,0,0,1,4,FALSE,2021-01-23,CSU Northridge,A
A. Sanni,G,31,2,10,2,6,5,6,0,2,2,4,1,0,2,2,11,FALSE,2021-01-23,CSU Northridge,A
TEAM,NA,NA,27,50,6,16,20,23,4,28,32,13,2,1,8,20,80,FALSE,2021-01-23,CSU Northridge,A
