player_id,number,name,position,height,weight,class,hometown,player_image
5176674,0,Kam Burton,G,"6' 3""",195 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176674.png
4277829,1,Avery Wilson,G,"6' 4""",225 lbs,SR,"Forest Park, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277829.png
4593700,2,Roscoe Eastmond,G,"5' 9""",150 lbs,SR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593700.png
4897313,3,Roger McFarlane,G,"6' 5""",205 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897313.png
4906670,4,Jason Malbrue,F,"6' 6""",215 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4906670.png
5176675,5,Tyrell Yates,G,"6' 4""",180 lbs,FR,"Slidell, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176675.png
4433055,8,Carlos Paez,G,"5' 11""",175 lbs,SR,"Naguanagua, Venezuela",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433055.png
5176676,10,Asher Boney,F,"6' 6""",225 lbs,FR,"Ponchatoula, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176676.png
5119487,11,Anthony Bittar,G,"6' 4""",200 lbs,JR,"Oldsmar, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5119487.png
5176677,12,Joe Mpoyo,G,"6' 5""",200 lbs,JR,"Kinshasa, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176677.png
5176678,14,Dylan Canoville,F,"6' 5""",220 lbs,SO,"Coral Springs, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176678.png
5108917,15,Brody Rowbury,F,"6' 11""",290 lbs,SO,"Meridian, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108917.png
4432150,20,Alec Woodard,G,"6' 2""",200 lbs,SR,"Rutledge, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432150.png
5176679,21,Dominic Commisso,F,"6' 9""",185 lbs,FR,"Roscoe, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176679.png
4594148,22,Nick Caldwell,G,"6' 7""",215 lbs,SR,"Prairieville, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594148.png
4594150,33,Max Brackmann,C,"7' 2""",270 lbs,JR,"Loehne, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594150.png
