player_id,number,name,position,height,weight,class,hometown,player_image
4708217,0,Alexis Reyes,F,"6' 7""",195 lbs,JR,"Roxbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708217.png
4592905,1,Richie Springs,F,"6' 9""",235 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592905.png
4398397,2,Matt Balanc,G,"6' 4""",195 lbs,SR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398397.png
4398398,3,Savion Lewis,G,"6' 1""",175 lbs,SR,"Dix Hills, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398398.png
5177137,4,Khaden Bennett,G,"6' 4""",185 lbs,FR,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177137.png
5177138,5,Doug Young,G,"6' 0""",175 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177138.png
5113377,10,Nicholas Margetson,G,"6' 1""",178 lbs,SR,"Dix Hills, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5113377.png
5108767,11,Arion Lewis,G,"6' 3""",175 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108767.png
5177139,12,Rihards Vavers,F,"6' 7""",195 lbs,FR,"Aizkraukle, Latvia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177139.png
5177140,13,Daemar Kelly,G,"6' 5""",190 lbs,FR,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177140.png
4902535,14,Quinn Guth,G,"6' 2""",185 lbs,JR,"Brookfield, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4902535.png
5107321,15,Amarri Tice,F,"6' 7""",220 lbs,SO,"Newburgh, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107321.png
4433210,22,Elijah Taylor,F,"6' 8""",240 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433210.png
4432089,23,JJ Riggins,F,"6' 6""",245 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432089.png
5107797,33,Paul Otieno,F,"6' 8""",225 lbs,SR,"Nairobi, Kenya",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107797.png
