player_id,number,name,position,height,weight,class,hometown,player_image
5177232,0,Jameel Morris,G,"6' 1""",177 lbs,FR,"Willingboro, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177232.png
4703144,1,Joe Munden Jr.,G,"6' 3""",199 lbs,SR,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703144.png
5177233,2,Terrence Brown,G,"6' 3""",158 lbs,FR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177233.png
4432944,3,Heru Bligen,G,"6' 2""",183 lbs,SR,"Glenn Dale, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432944.png
4897995,5,Ansley Almonor,F,"6' 7""",219 lbs,JR,"Spring Valley, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897995.png
5106587,11,Sean Moore,F,"6' 5""",189 lbs,SR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106587.png
4897996,12,Sebastien Lamaute,G,"6' 1""",198 lbs,SR,"Saint-Bruno-de-Montarville, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897996.png
5106588,13,Jo'el Emanuel,F,"6' 6""",196 lbs,SO,"Suffern, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106588.png
5177234,14,DeVante Jamison,G,"5' 8""",155 lbs,SR,"Dorchester, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177234.png
5177235,20,Davin Francis,F,"6' 6""",174 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177235.png
5106589,21,Cameron Tweedy,F,"6' 4""",222 lbs,JR,"Waldorf, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106589.png
5177236,22,Thomas Sutter Jr.,G,"6' 2""",176 lbs,FR,"White Plains, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177236.png
5106591,24,Brayden Reynolds,G,"6' 1""",194 lbs,SO,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106591.png
5177237,32,Tyler Jamison,G,"6' 4""",193 lbs,FR,"Port Huron, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177237.png
5177238,35,Jacob Warren,C,"6' 10""",214 lbs,FR,"Downingtown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177238.png
