player_id,number,name,position,height,weight,class,hometown,player_image
4702066,0,Dylan Dawson,G,"6' 3""",180 lbs,SR,"Humble, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702066.png
4897157,1,Tyrel Morgan,F,"6' 5""",185 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897157.png
5176727,2,Dontae Horne,G,"6' 4""",190 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176727.png
5106452,4,Davion Sykes,F,"6' 6""",200 lbs,SO,"Duncanville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106452.png
5106453,5,Jordan Mason,G,"6' 2""",175 lbs,SO,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106453.png
5176728,11,Kaden Gumbs,G,"6' 2""",179 lbs,FR,"San Marcos, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176728.png
4897574,15,Elijah Tate,G,"6' 4""",190 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897574.png
5108809,22,Coleton Benson,G,"6' 1""",170 lbs,SO,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108809.png
4684167,23,Josh O'Garro,G,"6' 6""",175 lbs,JR,"George Town, Cayman Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684167.png
4897159,24,Brandon Love,F,"6' 9""",208 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897159.png
4897331,25,Chris Nix,F,"6' 9""",235 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897331.png
4702052,30,Christian Turner,F,"6' 7""",220 lbs,JR,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702052.png
5176729,34,Ryan Bolton,F,"6' 10""",255 lbs,FR,"Waller, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176729.png
4397358,55,Drue Drinnon,G,"6' 1""",180 lbs,SR,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397358.png
