game_id,away,home,away_rank,home_rank,away_score,home_score,date
401408904,Arizona,  Arizona State,4,NA,79,91,2022-02-07
401369866,Virginia,   Duke,NA,7,68,69,2022-02-07
401368402,Kansas,   Texas,8,20,76,79,2022-02-07
401412467,Charlotte,  Florida International,NA,NA,68,81,2022-02-07
401401148,UNC Wilmington,  Hofstra,NA,NA,71,73,2022-02-07
401410480,Holy Cross,  Colgate,NA,NA,60,87,2022-02-07
401408032,Hartford,  UMass Lowell,NA,NA,75,85,2022-02-07
401410563,Temple,  South Florida,NA,NA,49,52,2022-02-07
401409433,Presbyterian,  Hampton,NA,NA,69,74,2022-02-07
401408910,George Mason,  Richmond,NA,NA,59,62,2022-02-07
401408030,UTSA,  Middle Tennessee,NA,NA,75,84,2022-02-07
401405810,Pittsburgh,  Virginia Tech,NA,NA,47,74,2022-02-07
401405755,New Hampshire,  Stony Brook,NA,NA,65,67,2022-02-07
401402062,Chattanooga,  Mercer,NA,NA,72,74,2022-02-07
401402061,UNC Greensboro,  Western Carolina,NA,NA,49,68,2022-02-07
401398911,Toccoa Falls,  Charleston Southern,NA,NA,60,97,2022-02-07
401373219,Eastern Illinois,  Tennessee Tech,NA,NA,58,84,2022-02-07
401373104,Lafayette,  Navy,NA,NA,44,68,2022-02-07
401365557,Furman,  East Tennessee State,NA,NA,71,75,2022-02-07
401365420,James Madison,  Drexel,NA,NA,66,72,2022-02-07
401405815,Austin Peay,  Belmont,NA,NA,58,72,2022-02-07
401401499,Howard,  Delaware State,NA,NA,64,69,2022-02-07
401381769,Texas Southern,  Bethune-Cookman,NA,NA,63,66,2022-02-07
401373147,Prairie View A&M,  Florida A&M,NA,NA,60,61,2022-02-07
401413308,North Carolina Central,  South Carolina State,NA,NA,68,74,2022-02-07
401411830,Montana State,  Idaho State,NA,NA,54,72,2022-02-07
401402030,South Dakota,  North Dakota State,NA,NA,74,76,2022-02-07
401372772,UTEP,  North Texas,NA,NA,58,66,2022-02-07
401376581,Jackson State,  Arkansas-Pine Bluff,NA,NA,47,60,2022-02-07
401373125,Alcorn State,  Mississippi Valley State,NA,NA,71,79,2022-02-07
401405386,Southeast Missouri State,  SIU Edwardsville,NA,NA,47,76,2022-02-07
401405382,Southern Utah,  Montana,NA,NA,67,78,2022-02-07
401380979,Alabama State,  Southern,NA,NA,58,72,2022-02-07
401373167,Alabama A&M,  Grambling,NA,NA,50,58,2022-02-07
401405791,Northern Arizona,  Northern Colorado,NA,NA,60,82,2022-02-07
