player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4702929,T. Thompson,F,31,4,9,0,0,4,6,2,3,5,2,0,2,0,2,12,SIU Edwardsville,Eastern Illinois,TRUE,TRUE,2023-12-29,H
4593691,L. Wright,F,26,2,5,0,2,2,3,0,4,4,4,0,0,1,4,6,SIU Edwardsville,Eastern Illinois,TRUE,TRUE,2023-12-29,H
5107652,D. Minor,G,35,4,10,2,6,5,5,1,9,10,1,0,0,4,0,15,SIU Edwardsville,Eastern Illinois,TRUE,TRUE,2023-12-29,H
4703380,R. Taylor,G,32,2,4,2,4,5,6,1,5,6,3,1,1,3,1,11,SIU Edwardsville,Eastern Illinois,TRUE,TRUE,2023-12-29,H
4433129,S. Wright,G,36,4,7,3,4,3,3,0,3,3,2,0,3,2,1,14,SIU Edwardsville,Eastern Illinois,TRUE,TRUE,2023-12-29,H
5107653,D. Staples,F,3,0,0,0,0,2,2,1,0,1,0,0,0,2,1,2,SIU Edwardsville,Eastern Illinois,TRUE,FALSE,2023-12-29,H
5107655,A. Sakenis,C,7,1,1,0,0,0,2,0,1,1,1,0,2,1,4,2,SIU Edwardsville,Eastern Illinois,TRUE,FALSE,2023-12-29,H
5106766,B. Taylor II,G,22,2,4,1,2,0,0,0,0,0,0,0,0,0,1,5,SIU Edwardsville,Eastern Illinois,TRUE,FALSE,2023-12-29,H
4432527,D. Polk,G,8,0,3,0,2,0,0,0,2,2,1,0,0,1,0,0,SIU Edwardsville,Eastern Illinois,TRUE,FALSE,2023-12-29,H
NA,TEAM,NA,NA,19,43,8,20,21,27,6,29,35,14,1,8,14,14,67,SIU Edwardsville,Eastern Illinois,TRUE,FALSE,2023-12-29,H
