player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Varner II,F,29,3,11,3,6,8,10,4,5,9,0,0,0,1,1,17,TRUE,2020-01-09,UMKC,H
S. Rhea,F,21,2,5,0,0,0,2,4,2,6,0,1,0,0,5,4,TRUE,2020-01-09,UMKC,H
J. Jackson,G,27,7,11,1,2,2,3,0,1,1,0,3,1,1,2,17,TRUE,2020-01-09,UMKC,H
J. Levi,G,35,3,7,0,1,9,12,0,1,1,12,0,0,5,3,15,TRUE,2020-01-09,UMKC,H
Q. Johnson II,G,18,3,8,2,5,0,0,0,2,2,0,0,0,1,0,8,TRUE,2020-01-09,UMKC,H
J. Gaines,F,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2020-01-09,UMKC,H
C. Raines,F,10,1,4,1,4,0,0,0,3,3,0,0,0,0,0,3,FALSE,2020-01-09,UMKC,H
A. Bratton,F,11,2,4,0,0,0,0,2,1,3,1,0,0,0,1,4,FALSE,2020-01-09,UMKC,H
I. Fontaine,F,3,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,FALSE,2020-01-09,UMKC,H
U. Dibiamaka,G,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,2020-01-09,UMKC,H
R. McClain Jr.,G,10,2,3,0,1,0,0,1,1,2,0,0,0,0,0,4,FALSE,2020-01-09,UMKC,H
C. Freeman,G,20,2,5,0,2,0,0,2,1,3,1,1,0,1,2,4,FALSE,2020-01-09,UMKC,H
TEAM,NA,NA,25,58,7,21,19,27,18,21,39,14,6,2,10,15,76,FALSE,2020-01-09,UMKC,H
