player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Littles,F,21,2,6,0,0,1,2,5,4,9,2,0,1,0,4,5,TRUE,2019-03-01,Lipscomb,H
K. Stafford,G,38,6,13,2,6,2,2,4,7,11,3,1,0,3,1,16,TRUE,2019-03-01,Lipscomb,H
J. Blackmon,G,33,5,11,2,6,10,10,0,1,1,3,1,0,0,2,22,TRUE,2019-03-01,Lipscomb,H
T. King,G,35,3,9,0,3,10,13,0,2,2,0,3,0,3,4,16,TRUE,2019-03-01,Lipscomb,H
K. Smith,G,31,1,8,0,5,0,2,0,1,1,2,1,0,2,2,2,TRUE,2019-03-01,Lipscomb,H
C. Diggs,F,10,1,2,0,0,0,0,0,1,1,1,1,0,1,5,2,FALSE,2019-03-01,Lipscomb,H
L. Windeler,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-03-01,Lipscomb,H
C. Dutreil,F,10,1,2,0,0,0,0,2,4,6,0,0,0,2,2,2,FALSE,2019-03-01,Lipscomb,H
A. Matic,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-03-01,Lipscomb,H
C. Agnew,G,21,4,11,2,3,0,0,0,2,2,0,1,0,3,0,10,FALSE,2019-03-01,Lipscomb,H
TEAM,NA,NA,23,62,6,23,23,29,12,22,34,11,8,1,14,20,75,FALSE,2019-03-01,Lipscomb,H
