date,game_id,home,away
2012-02-11,320420008,Arkansas,South Carolina
2012-02-11,320420012,Arizona,Utah
2012-02-11,320420013,Cal Poly,UC Irvine
2012-02-11,320420023,San José St,Nevada
2012-02-11,320420026,UCLA,California
2012-02-11,320420047,Howard,Florida A&M
2012-02-11,320420056,Stetson,Lipscomb
2012-02-11,320420062,Hawai'i,Fresno State
2012-02-11,320420070,Idaho,Louisiana Tech
2012-02-11,320420119,Towson,James Madison
2012-02-11,320420140,UMKC,South Dakota State
2012-02-11,320420167,New Mexico,Wyoming
2012-02-11,320420171,Columbia,Yale
2012-02-11,320420172,Cornell,Brown
2012-02-11,320420179,St. Bonaventure,Duquesne
2012-02-11,320420189,Bowling Green,Toledo
2012-02-11,320420193,Miami (OH),Central Michigan
2012-02-11,320420194,Ohio State,Michigan State
2012-02-11,320420198,Oral Roberts,Western Illinois
2012-02-11,320420219,Pennsylvania,Dartmouth
2012-02-11,320420231,Furman,Western Carolina
2012-02-11,320420232,Charleston,Davidson
2012-02-11,320420233,South Dakota,North Dakota State
2012-02-11,320420235,Memphis,UAB
2012-02-11,320420236,Chattanooga,UNC Greensboro
2012-02-11,320420242,Rice,SMU
2012-02-11,320420252,BYU,Pepperdine
2012-02-11,320420276,Marshall,East Carolina
2012-02-11,320420279,Pacific,CSU Northridge
2012-02-11,320420282,Indiana State,Southern Illinois
2012-02-11,320420295,Old Dominion,VCU
2012-02-11,320420301,San Diego,San Francisco
2012-02-11,320420302,UC Davis,Long Beach State
2012-02-11,320420309,Louisiana,Arkansas State
2012-02-11,320420311,Maine,Albany
2012-02-11,320420315,Niagara,Rider
2012-02-11,320420344,Mississippi State,Georgia
2012-02-11,320420349,Army,Navy
2012-02-11,320420350,UNC Wilmington,George Mason
2012-02-11,320420357,Texas A&M-CC,Sam Houston State
2012-02-11,320420526,Florida Gulf Coast,Belmont
2012-02-11,320422005,Air Force,Boise State
2012-02-11,320422006,Akron,Northern Illinois
2012-02-11,320422026,Appalachian State,Wofford
2012-02-11,320422083,Bucknell,Lafayette
2012-02-11,320422099,Canisius,Siena
2012-02-11,320422110,Central Arkansas,McNeese
2012-02-11,320422198,Eastern Kentucky,Morehead State
2012-02-11,320422199,Eastern Michigan,Ohio
2012-02-11,320422229,Florida International,Denver
2012-02-11,320422230,Fordham,Dayton
2012-02-11,320422241,Gardner-Webb,VMI
2012-02-11,320422247,Georgia State,Delaware
2012-02-11,320422250,Gonzaga,Loyola Marymount
2012-02-11,320422277,Houston Baptist,Ecclesia College
2012-02-11,320422325,La Salle,Saint Louis
2012-02-11,320422350,Loyola Chicago,UIC
2012-02-11,320422405,Monmouth,Fairleigh Dickinson
2012-02-11,320422427,UNC Asheville,Radford
2012-02-11,320422428,North Carolina Central,Savannah St
2012-02-11,320422429,Charlotte,Rhode Island
2012-02-11,320422433,UL Monroe,South Alabama
2012-02-11,320422447,Nicholls,Lamar
2012-02-11,320422448,North Carolina A&T,South Carolina State
2012-02-11,320422450,Norfolk State,Hampton
2012-02-11,320422458,Northern Colorado,Montana State
2012-02-11,320422460,Northern Iowa,Illinois State
2012-02-11,320422464,Northern Arizona,Idaho State
2012-02-11,320422473,Oakland,Purdue Fort Wayne
2012-02-11,320422483,Oregon,Washington State
2012-02-11,320422506,Presbyterian,Liberty
2012-02-11,320422523,Robert Morris,St. Francis (PA)
2012-02-11,320422540,UC Santa Barbara,UC Riverside
2012-02-11,320422545,SE Louisiana,Northwestern State
2012-02-11,320422565,SIU-Edwardsville,SE Missouri St
2012-02-11,320422603,Saint Joseph's,UMass
2012-02-11,320422628,TCU,Colorado State
2012-02-11,320422630,UT Martin,Eastern Illinois
2012-02-11,320422636,UTSA,Stephen F. Austin
2012-02-11,320422638,UTEP,Tulane
2012-02-11,320422643,The Citadel,Georgia Southern
2012-02-11,320422653,Troy,Western Kentucky
2012-02-11,320422681,Wagner,Mt. St. Mary's
2012-02-11,320422692,Weber State,Eastern Washington
2012-02-11,320422729,William & Mary,Northeastern
2012-02-11,320422737,Winthrop,Coastal Carolina
2012-02-11,320422754,Youngstown St,Valparaiso
2012-02-11,320422803,Bryant,Sacred Heart
2012-02-11,320422885,NJIT,North Dakota
2012-02-11,320422908,South Carolina Upstate,Jacksonville
