player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Zimmermann,F,22,3,5,0,0,0,0,1,1,2,3,1,0,1,2,6,TRUE,2009-11-29,Portland State,H
L. FieldsL,F,36,10,17,1,2,4,5,1,4,5,3,4,0,1,0,25,TRUE,2009-11-29,Portland State,H
J. TrotterJ,C,21,5,7,0,0,0,0,0,3,3,2,0,0,0,2,10,TRUE,2009-11-29,Portland State,H
J. Green,G,34,7,11,5,8,0,2,1,0,1,2,0,0,0,0,19,TRUE,2009-11-29,Portland State,H
J. Mann,G,25,1,4,0,1,0,0,1,4,5,8,1,0,4,2,2,TRUE,2009-11-29,Portland State,H
M. Daian,C,10,3,3,0,0,0,0,0,1,1,0,0,0,0,0,6,FALSE,2009-11-29,Portland State,H
D. Shiller,G,28,2,2,2,2,5,7,0,1,1,4,0,0,1,0,11,FALSE,2009-11-29,Portland State,H
E. Igbinosa,G,5,0,2,0,2,0,0,0,1,1,0,0,0,1,2,0,FALSE,2009-11-29,Portland State,H
G. Harris,G,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2009-11-29,Portland State,H
D. Dildy,G,16,2,5,0,2,0,2,0,1,1,1,1,0,0,0,4,FALSE,2009-11-29,Portland State,H
TEAM,NA,NA,33,56,8,17,9,16,8,18,26,23,7,0,8,8,83,FALSE,2009-11-29,Portland State,H
