player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Zimmermann,F,17,3,7,0,0,2,2,1,2,3,0,0,0,1,5,8,TRUE,2009-12-22,Texas Tech,A
E. Bullock,F,15,0,2,0,0,0,0,0,1,1,0,1,0,0,2,0,TRUE,2009-12-22,Texas Tech,A
P. Abraham,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2009-12-22,Texas Tech,A
L. FieldsL,F,40,8,20,0,0,11,13,5,6,11,2,0,0,3,4,27,TRUE,2009-12-22,Texas Tech,A
J. TrotterJ,C,13,3,5,0,0,0,0,1,1,2,1,0,0,0,5,6,TRUE,2009-12-22,Texas Tech,A
M. Daian,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-22,Texas Tech,A
D. Shiller,G,23,2,6,2,4,0,0,0,2,2,2,0,1,1,4,6,FALSE,2009-12-22,Texas Tech,A
J. Green,G,38,9,23,3,9,3,3,4,4,8,0,2,0,1,5,24,FALSE,2009-12-22,Texas Tech,A
J. Mann,G,32,2,5,1,2,4,7,0,6,6,6,0,0,2,3,9,FALSE,2009-12-22,Texas Tech,A
E. Igbinosa,G,7,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,FALSE,2009-12-22,Texas Tech,A
G. Harris,G,10,2,4,1,2,0,0,0,1,1,0,1,0,0,4,5,FALSE,2009-12-22,Texas Tech,A
TEAM,NA,NA,30,74,7,18,20,25,12,25,37,11,4,1,8,34,87,FALSE,2009-12-22,Texas Tech,A
