player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Ricks,F,17,1,4,0,0,2,3,2,2,4,0,0,0,1,4,4,TRUE,2006-11-17,CSU Bakersfield,H
S. Byrd,F,28,4,7,1,4,6,7,1,1,2,1,5,1,2,1,15,TRUE,2006-11-17,CSU Bakersfield,H
D. Freeman,F,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,TRUE,2006-11-17,CSU Bakersfield,H
M. Dawson,C,18,0,4,0,0,1,4,2,5,7,0,0,2,0,2,1,TRUE,2006-11-17,CSU Bakersfield,H
L. Darby,G,19,1,4,0,0,0,0,2,2,4,1,0,0,2,3,2,TRUE,2006-11-17,CSU Bakersfield,H
K. Houston,G,28,3,9,1,2,1,3,0,3,3,5,1,1,5,3,8,FALSE,2006-11-17,CSU Bakersfield,H
K. Johnson,G,29,5,17,1,5,2,4,4,3,7,3,2,1,4,2,13,FALSE,2006-11-17,CSU Bakersfield,H
A. Nixon,G,30,9,17,2,6,2,3,0,0,0,2,2,1,2,2,22,FALSE,2006-11-17,CSU Bakersfield,H
A. Gant,G,16,1,3,0,1,3,4,3,5,8,1,2,1,3,2,5,FALSE,2006-11-17,CSU Bakersfield,H
C. Peys,G,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,FALSE,2006-11-17,CSU Bakersfield,H
T. Island,G,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-11-17,CSU Bakersfield,H
TEAM,NA,NA,25,67,5,19,18,29,17,27,44,13,12,7,20,21,73,FALSE,2006-11-17,CSU Bakersfield,H
