player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Henley,F,22,5,5,0,0,6,6,0,2,2,1,1,0,0,4,16,TRUE,2009-02-19,Central Connecticut,A
R. Howard,F,30,5,7,1,2,0,0,1,8,9,4,2,0,0,2,11,TRUE,2009-02-19,Central Connecticut,A
C. Hassan,G,27,8,13,5,8,0,0,0,5,5,3,1,0,2,1,21,TRUE,2009-02-19,Central Connecticut,A
C. Hardy,G,24,3,5,2,3,0,0,0,0,0,6,0,0,4,3,8,TRUE,2009-02-19,Central Connecticut,A
R. Litke,G,19,4,7,4,6,0,0,0,4,4,3,4,0,2,2,12,TRUE,2009-02-19,Central Connecticut,A
S. Dulaire,F,16,5,7,0,0,0,0,1,0,1,2,0,0,0,1,10,FALSE,2009-02-19,Central Connecticut,A
M. SahanM,C,18,3,5,0,0,0,0,1,2,3,1,0,0,0,1,6,FALSE,2009-02-19,Central Connecticut,A
J. Thompson,G,17,3,6,0,1,0,0,2,3,5,2,0,0,4,2,6,FALSE,2009-02-19,Central Connecticut,A
S. Zazuri,G,8,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,FALSE,2009-02-19,Central Connecticut,A
S. Gibson,G,19,4,9,3,5,0,0,1,2,3,4,1,1,0,1,11,FALSE,2009-02-19,Central Connecticut,A
TEAM,NA,NA,40,64,15,25,6,6,7,28,35,28,9,1,12,18,101,FALSE,2009-02-19,Central Connecticut,A
