game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401273056,2020-12-27,Detroit Mercy,Oakland,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.6180531678584243,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland,NA
401273056,2020-12-27,Detroit Mercy,Oakland,2,1,19:37,2377,2377,Daniel Oladapo Turnover.,0,0,0,23,0.6177903319878969,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,3,1,19:19,2359,2359,Noah Waterman missed Three Point Jumper.,0,0,0,18,0.6175794897051362,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,missed,Noah Waterman,NA,TRUE,FALSE,Detroit Mercy,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,4,1,19:15,2355,2355,Marquell Fraser Offensive Rebound.,0,0,0,4,0.6175320094231287,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,5,1,19:00,2340,2340,Antoine Davis missed Jumper.,0,0,0,15,0.6173518949278523,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,missed,Antoine Davis,NA,FALSE,FALSE,Detroit Mercy,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,6,1,18:58,2338,2338,Noah Waterman Offensive Rebound.,0,0,0,2,0.6173276311514136,0.5,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,7,1,18:58,2338,2338,Noah Waterman made Dunk.,2,0,2,0,0.6592886318639354,0.5453512728162102,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,made,Noah Waterman,NA,FALSE,FALSE,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,8,1,18:58,2338,2338,Foul on Micah Parrish.,2,0,2,0,0.6592886318639354,0.5453512728162102,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,9,1,18:58,2338,2338,Noah Waterman missed Free Throw.,2,0,2,0,0.6592886318639354,0.5453512728162102,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,missed,Noah Waterman,NA,FALSE,TRUE,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,10,1,18:58,2338,2338,Daniel Oladapo Defensive Rebound.,2,0,2,0,0.6592886318639354,0.5453512728162102,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,11,1,18:39,2319,2319,Rashad Williams Turnover.,2,0,2,19,0.659443591682284,0.5457673174479175,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,12,1,18:39,2319,2319,Bul Kuol Steal.,2,0,2,0,0.659443591682284,0.5457673174479175,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,13,1,18:35,2315,2315,Marquell Fraser made Layup. Assisted by Bul Kuol.,4,0,4,4,0.6994959510996233,0.5909459338926413,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,made,Marquell Fraser,Bul Kuol,FALSE,FALSE,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,14,1,18:35,2315,2315,Foul on Jalen Moore.,4,0,4,0,0.6994959510996233,0.5909459338926413,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,15,1,18:31,2311,2311,Marquell Fraser missed Free Throw.,4,0,4,4,0.6996011256785784,0.5911181189973534,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Detroit Mercy,missed,Marquell Fraser,NA,FALSE,TRUE,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,16,1,18:27,2307,2307,Zion Young Defensive Rebound.,4,0,4,4,0.6997063624064632,0.5912906248001008,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Mercy,Oakland,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,17,1,18:13,2293,2293,Trey Townsend missed Layup.,4,0,4,14,0.7000750819498633,0.5918968239578065,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,Oakland,missed,Trey Townsend,NA,FALSE,FALSE,Oakland,Detroit Mercy,FALSE
401273056,2020-12-27,Detroit Mercy,Oakland,18,1,18:10,2290,2290,Bul Kuol Defensive Rebound.,4,0,4,3,0.7001541534197971,0.5920271966709986,4,4,3,151,"c(""Bill Eck"", "" Tim Stewart"", "" Steve Hornacki"")","Detroit, MI",Calihan Hall,8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland,Detroit Mercy,FALSE
