game_id,away,home,away_rank,home_rank,away_score,home_score,date
401514402,Gonzaga,Saint Mary's,9,16,77,51,2023-03-07
401514221,UMass,Richmond,NA,NA,38,71,2023-03-07
401514222,Loyola Chicago,Saint Joseph's,NA,NA,67,72,2023-03-07
401514038,Georgia Tech,Florida State,NA,NA,61,60,2023-03-07
401514383,Abilene Christian,California Baptist,NA,NA,62,69,2023-03-07
401514223,Rhode Island,La Salle,NA,NA,56,73,2023-03-07
401514039,Louisville,Boston College,NA,NA,62,80,2023-03-07
401514384,UT Arlington,Grand Canyon,NA,NA,77,82,2023-03-07
401514294,Canisius,Mount St. Mary's,NA,NA,66,67,2023-03-07
401522110,New Hampshire,UMass Lowell,NA,NA,64,75,2023-03-07
401524234,McNeese,Texas A&M-Corpus Christi,NA,NA,63,80,2023-03-07
401522111,Binghamton,Vermont,NA,NA,57,79,2023-03-07
401514335,Fairleigh Dickinson,Merrimack,NA,NA,66,67,2023-03-07
401514292,Northern Kentucky,Cleveland State,NA,NA,63,61,2023-03-07
401514283,UNC Wilmington,Charleston,NA,NA,58,63,2023-03-07
401514040,Notre Dame,Virginia Tech,NA,NA,64,67,2023-03-07
401514295,Saint Peter's,Fairfield,NA,NA,70,52,2023-03-07
401518888,Northern Arizona,Montana,NA,NA,83,71,2023-03-07
401524235,New Orleans,Northwestern State,NA,NA,70,74,2023-03-07
401514385,UT Rio Grande Valley,Tarleton,NA,NA,70,74,2023-03-07
401514369,North Dakota State,Oral Roberts,NA,NA,58,92,2023-03-07
401514264,Cal State Northridge,Cal State Bakersfield,NA,NA,47,51,2023-03-07
401514296,Marist,Manhattan,NA,NA,61,50,2023-03-07
401518889,Weber State,Montana State,NA,NA,58,60,2023-03-07
401514263,Cal Poly,Long Beach State,NA,NA,88,68,2023-03-07
401514386,Utah Tech,Stephen F. Austin,NA,NA,80,76,2023-03-07
