player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. DeBisschop,F,34,4,8,0,1,2,3,2,9,11,0,4,1,1,5,10,TRUE,2019-12-14,Utah Valley,A
N. Mains,F,25,4,7,2,3,0,0,1,5,6,0,0,0,1,3,10,TRUE,2019-12-14,Utah Valley,A
C. Bowling,G,24,4,7,3,5,5,6,0,2,2,0,1,3,1,4,16,TRUE,2019-12-14,Utah Valley,A
C. Shelton,G,36,5,14,0,0,2,4,0,3,3,7,2,2,1,1,12,TRUE,2019-12-14,Utah Valley,A
T. McCree,G,36,5,14,1,4,2,2,1,0,1,4,2,0,1,2,13,TRUE,2019-12-14,Utah Valley,A
A. Aguek,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2019-12-14,Utah Valley,A
B. Andre,F,14,0,2,0,1,2,2,0,3,3,0,0,0,1,3,2,FALSE,2019-12-14,Utah Valley,A
I. Lewis,G,13,3,3,0,0,2,2,0,1,1,1,0,0,1,1,8,FALSE,2019-12-14,Utah Valley,A
C. Satterwhite,G,16,3,5,1,1,1,2,0,2,2,0,0,0,2,0,8,FALSE,2019-12-14,Utah Valley,A
TEAM,NA,NA,28,60,7,15,16,21,5,25,30,12,9,6,11,20,79,FALSE,2019-12-14,Utah Valley,A
