player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Brown,F,15,1,3,0,0,0,0,1,1,2,0,0,1,1,5,2,TRUE,2016-01-09,Gardner-Webb,A
B. Holcomb,C,25,1,2,0,0,2,2,2,2,4,3,1,3,3,1,4,TRUE,2016-01-09,Gardner-Webb,A
T. Owens,G,20,3,9,0,1,1,2,0,3,3,2,2,0,1,1,7,TRUE,2016-01-09,Gardner-Webb,A
R. Davis,G,27,4,10,1,4,5,6,0,1,1,1,3,0,5,3,14,TRUE,2016-01-09,Gardner-Webb,A
Y. Anderson,G,33,3,7,0,2,0,0,0,2,2,2,0,0,1,1,6,TRUE,2016-01-09,Gardner-Webb,A
E. Polite Jr.,F,22,2,7,0,0,2,6,4,3,7,1,0,0,2,2,6,FALSE,2016-01-09,Gardner-Webb,A
D. Bolstad,C,14,1,3,0,0,1,1,4,3,7,0,0,1,1,2,3,FALSE,2016-01-09,Gardner-Webb,A
C. Lutete,G,2,1,2,1,1,0,2,2,0,2,0,0,0,0,0,3,FALSE,2016-01-09,Gardner-Webb,A
C. Tanner,G,10,1,4,1,4,0,0,0,0,0,0,0,0,0,0,3,FALSE,2016-01-09,Gardner-Webb,A
D. Cooper,G,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2016-01-09,Gardner-Webb,A
J. Cousin,G,15,3,10,2,7,0,1,1,0,1,0,0,0,0,1,8,FALSE,2016-01-09,Gardner-Webb,A
K. Gonzalez,G,2,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,FALSE,2016-01-09,Gardner-Webb,A
C. Jones,G,14,2,6,1,3,0,0,0,1,1,0,0,0,0,3,5,FALSE,2016-01-09,Gardner-Webb,A
TEAM,NA,NA,22,63,6,22,11,22,19,19,38,9,6,5,16,19,61,FALSE,2016-01-09,Gardner-Webb,A
