game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401171944,2020-02-02,Canisius,Marist,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.7393902247451446,0.5,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,NA
401171944,2020-02-02,Canisius,Marist,2,1,19:40,2380,2380,Matthew Herasme missed Three Point Jumper.,0,0,0,20,0.7389865840327609,0.5,4,4,6.5,NA,NA,Marist,missed,Matthew Herasme,NA,TRUE,FALSE,Marist,Canisius,NA
401171944,2020-02-02,Canisius,Marist,3,1,19:36,2376,2376,Armon Harried Defensive Rebound.,0,0,0,4,0.738904644887966,0.5,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Marist,Canisius,NA
401171944,2020-02-02,Canisius,Marist,4,1,19:22,2362,2362,Jordan Henderson made Three Point Jumper. Assisted by Malik Johnson.,3,0,3,14,0.7872616083190814,0.5670234231052643,4,4,6.5,NA,NA,Canisius,made,Jordan Henderson,Malik Johnson,TRUE,FALSE,Canisius,Marist,NA
401171944,2020-02-02,Canisius,Marist,5,1,18:56,2336,2336,Tyler Sagl missed Three Point Jumper.,3,0,3,26,0.78735297890692,0.567859012067762,4,4,6.5,NA,NA,Marist,missed,Tyler Sagl,NA,TRUE,FALSE,Marist,Marist,NA
401171944,2020-02-02,Canisius,Marist,6,1,18:54,2334,2334,Michael Cubbage Offensive Rebound.,3,0,3,2,0.7873597444572513,0.5679238011187568,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Marist,Marist,NA
401171944,2020-02-02,Canisius,Marist,7,1,18:54,2334,2334,Foul on Majesty Brandon.,3,0,3,0,0.7873597444572513,0.5679238011187568,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Marist,Marist,NA
401171944,2020-02-02,Canisius,Marist,8,1,18:52,2332,2332,Michael Cubbage made Free Throw.,3,1,2,2,0.7716950251839545,0.5454821952070623,4,4,6.5,NA,NA,Marist,made,Michael Cubbage,NA,FALSE,TRUE,Marist,Marist,NA
401171944,2020-02-02,Canisius,Marist,9,1,18:52,2332,2332,Michael Cubbage made Free Throw.,3,2,1,0,0.7552276336954734,0.5227883361633022,4,4,6.5,NA,NA,Marist,made,Michael Cubbage,NA,FALSE,TRUE,Marist,Canisius,NA
401171944,2020-02-02,Canisius,Marist,10,1,18:45,2325,2325,Armon Harried missed Layup.,3,2,1,7,0.755138953348905,0.5228654589235167,4,4,6.5,NA,NA,Canisius,missed,Armon Harried,NA,FALSE,FALSE,Canisius,Marist,NA
401171944,2020-02-02,Canisius,Marist,11,1,18:45,2325,2325,Tyler Sagl Block.,3,2,1,0,0.755138953348905,0.5228654589235167,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,Marist,NA
401171944,2020-02-02,Canisius,Marist,12,1,18:40,2320,2320,Matthew Herasme Defensive Rebound.,3,2,1,5,0.7550749737774971,0.5229207235163268,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,Marist,NA
401171944,2020-02-02,Canisius,Marist,13,1,18:31,2311,2311,Jordan Jones Turnover.,3,2,1,9,0.7549584500223522,0.5230205596670452,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Marist,Canisius,NA
401171944,2020-02-02,Canisius,Marist,14,1,18:31,2311,2311,Corey Brown Steal.,3,2,1,0,0.7549584500223522,0.5230205596670452,4,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,Marist,Canisius,NA
401171944,2020-02-02,Canisius,Marist,15,1,18:23,2303,2303,Majesty Brandon made Layup.,5,2,3,8,0.7874589808472712,0.5689366090851553,4,4,6.5,NA,NA,Canisius,made,Majesty Brandon,NA,FALSE,FALSE,Canisius,Marist,NA
