player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Uzochukwu,F,27,4,8,0,0,4,5,2,2,4,1,1,0,2,0,12,TRUE,2007-12-06,Brevard College,H
B. Davis,F,22,1,6,0,1,1,2,3,5,8,1,0,0,3,3,3,TRUE,2007-12-06,Brevard College,H
N. Schneiders,C,4,1,1,0,0,0,0,0,1,1,1,0,0,2,1,2,TRUE,2007-12-06,Brevard College,H
J. Chavis,G,22,3,6,3,6,2,2,0,4,4,1,0,0,1,0,11,TRUE,2007-12-06,Brevard College,H
L. Payn,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2007-12-06,Brevard College,H
J. Houser,F,19,3,5,0,1,0,0,3,2,5,1,0,1,2,3,6,FALSE,2007-12-06,Brevard College,H
M. Preston,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2007-12-06,Brevard College,H
R. Spencer,F,18,0,1,0,0,2,2,1,5,6,2,1,1,1,3,2,FALSE,2007-12-06,Brevard College,H
G. BorosG,F,21,3,7,2,5,4,4,1,0,1,4,1,0,0,2,12,FALSE,2007-12-06,Brevard College,H
G. MaugleG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2007-12-06,Brevard College,H
Z. Rich,G,12,3,6,3,6,0,0,0,1,1,0,0,0,0,0,9,FALSE,2007-12-06,Brevard College,H
R. Brailsford,G,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-12-06,Brevard College,H
L. Payne,G,32,5,14,4,8,0,0,1,2,3,5,0,0,2,2,14,FALSE,2007-12-06,Brevard College,H
J. Byrd,G,16,1,1,0,0,2,3,0,1,1,4,5,0,1,2,4,FALSE,2007-12-06,Brevard College,H
R. Hardin,G,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,FALSE,2007-12-06,Brevard College,H
TEAM,NA,NA,25,57,13,29,15,18,12,29,41,20,8,2,15,16,78,FALSE,2007-12-06,Brevard College,H
