date,game_id,home,away
2014-11-21,400585691,Oklahoma State,Milwaukee
2014-11-21,400585693,Baylor,Prairie View A&M
2014-11-21,400585899,South Dakota State,North Dakota
2014-11-21,400585902,Washington State,Idaho State
2014-11-21,400586127,Monmouth,Bethune-Cookman
2014-11-21,400586128,Fairfield,Wofford
2014-11-21,400586129,Rider,Lehigh
2014-11-21,400586130,Wake Forest,Iona
2014-11-21,400586311,Michigan State,Loyola Chicago
2014-11-21,400586877,Georgia Tech,Purdue Fort Wayne
2014-11-21,400586878,North Dakota State,Kennesaw State
2014-11-21,400586879,Oregon State,Oral Roberts
2014-11-21,400586880,South Dakota,Sam Houston State
2014-11-21,400587044,American,Presbyterian
2014-11-21,400587045,Kentucky,Boston University
2014-11-21,400587402,Oregon,Toledo
2014-11-21,400587403,Eastern Michigan,Youngstown St
2014-11-21,400587779,Louisville,Marshall
2014-11-21,400587780,Hawai'i,Pittsburgh
2014-11-21,400587781,Virginia,George Washington
2014-11-21,400588336,Nevada,Seton Hall
2014-11-21,400588337,Xavier,Stephen F. Austin
2014-11-21,400589262,Longwood,UNC Greensboro
2014-11-21,400589263,Gardner-Webb,Clemson
2014-11-21,400590732,Seattle,Washington
2014-11-21,400590733,Grand Canyon,Florida A&M
2014-11-21,400591061,Hampton,Alcorn State
2014-11-21,400591359,Old Dominion,LSU
2014-11-21,400591562,Stanford,UNLV
2014-11-21,400591563,Colorado State,Georgia State
2014-11-21,400591733,Towson,Central Connecticut
2014-11-21,400593198,Utah,UC Riverside
2014-11-21,400595195,Georgia,Troy
2014-11-21,400595196,Auburn,Louisiana
2014-11-21,400595197,Florida,UL Monroe
2014-11-21,400595375,Illinois,Austin Peay
2014-11-21,400595906,Cal Poly,Delaware
2014-11-21,400597296,Arkansas,Delaware State
2014-11-21,400597687,Hofstra,Stony Brook
2014-11-21,400607988,Drexel,USC
2014-11-21,400607992,West Virginia,Boston College
2014-11-21,400607994,Iowa,Syracuse
2014-11-21,400607995,California,Texas
2014-11-21,400607996,South Carolina,Charlotte
2014-11-21,400607997,Cornell,Penn State
2014-11-21,400608010,UConn,Dayton
2014-11-21,400608011,Charleston,Texas A&M
