game_id,date,opponent,location,team_score,opp_score,record
401262142,2020-11-25,Bowling Green,H,96,82,1-0 (0-0)
401262491,2020-11-29,Oakland,H,81,71,2-0 (0-0)
401263444,2020-12-02,Ball State,H,84,65,3-0 (0-0)
401261568,2020-12-06,UCF,H,80,58,4-0 (0-0)
401268513,2020-12-09,Toledo,H,91,71,5-0 (0-0)
401263326,2020-12-13,Penn State,H,62,58,6-0 (1-0)
401263337,2020-12-25,Nebraska,A,80,69,7-0 (2-0)
401263347,2020-12-31,Maryland,A,84,73,8-0 (3-0)
401263418,2021-01-03,Northwestern,H,85,66,9-0 (4-0)
401263426,2021-01-06,Minnesota,H,82,57,10-0 (5-0)
401263393,2021-01-12,Wisconsin,H,77,54,11-0 (6-0)
401263400,2021-01-16,Minnesota,A,57,75,11-1 (6-1)
401263403,2021-01-19,Maryland,H,87,63,12-1 (7-1)
401263407,2021-01-22,Purdue,A,70,53,13-1 (8-1)
401263359,2021-02-14,Wisconsin,A,67,59,14-1 (9-1)
401263362,2021-02-18,Rutgers,H,71,64,15-1 (10-1)
401263373,2021-02-21,Ohio State,A,NA,NA,CBS
401263436,2021-02-25,Iowa,H,NA,NA,
401263376,2021-02-27,Indiana,A,NA,NA,
401302748,2021-03-02,Illinois,H,NA,NA,
401302750,2021-03-04,Michigan State,H,NA,NA,
401263325,2021-03-07,Michigan State,A,NA,NA,
