game_id,date,opponent,location,team_score,opp_score,record
401259679,2021-01-02,Lehigh,A,89,90,0-1 (0-1)
401259684,2021-01-03,Lehigh,H,82,70,1-1 (1-1)
401259688,2021-01-09,Bucknell,A,83,60,2-1 (2-1)
401259773,2021-01-10,Bucknell,H,87,76,3-1 (3-1)
401259779,2021-01-16,Loyola MD,H,77,75,4-1 (4-1)
401259784,2021-01-17,Loyola MD,A,72,70,5-1 (5-1)
401259787,2021-01-23,Boston University,H,76,81,5-2 (5-2)
401259792,2021-01-24,Boston University,H,61,64,5-3 (5-3)
401286251,2021-02-07,Loyola MD,A,62,75,5-4 (5-4)
401286252,2021-02-08,Loyola MD,H,80,76,6-4 (6-4)
401286829,2021-02-13,Loyola MD,H,97,94,7-4 (7-4)
401286832,2021-02-14,Loyola MD,A,69,88,7-5 (7-5)
401286848,2021-02-27,Lehigh,H,75,69,8-5 (8-5)
401286853,2021-02-28,Lehigh,A,71,70,9-5 (9-5)
401287127,2021-03-06,Bucknell,H,84,92,9-6 (9-5)
