game_id,date,opponent,location,team_score,opp_score,record
401261564,2020-11-27,Bryant,H,85,84,1-0 (0-0)
401264961,2020-12-03,Niagara,H,75,45,2-0 (0-0)
401264962,2020-12-05,Rider,H,87,52,3-0 (0-0)
401256099,2020-12-08,Rutgers,A,69,79,3-1 (0-0)
401260173,2020-12-12,Boston College,A,101,63,4-1 (1-0)
401269679,2020-12-16,Northeastern,H,62,56,5-1 (1-0)
401261565,2020-12-19,Buffalo,H,107,96,6-1 (1-0)
401274853,2021-01-06,Pittsburgh,H,60,63,6-2 (1-1)
401261566,2021-01-09,Georgetown,H,74,69,7-2 (1-1)
401276235,2021-01-12,North Carolina,A,75,81,7-3 (1-2)
401260223,2021-01-16,Pittsburgh,A,76,96,7-4 (1-3)
401265071,2021-01-19,Miami,H,83,57,8-4 (2-3)
401260237,2021-01-23,Virginia Tech,H,78,60,9-4 (3-3)
401260239,2021-01-25,Virginia,A,58,81,9-5 (3-4)
401260252,2021-01-31,NC State,H,76,73,10-5 (4-4)
401260261,2021-02-06,Clemson,A,61,78,10-6 (4-5)
401265090,2021-02-09,NC State,A,77,68,11-6 (5-5)
401277454,2021-02-13,Boston College,H,75,67,12-6 (6-5)
401277456,2021-02-20,Notre Dame,H,75,67,13-6 (7-5)
401260295,2021-02-22,Duke,A,71,85,13-7 (7-6)
401260306,2021-02-27,Georgia Tech,A,77,84,13-8 (7-7)
401260309,2021-03-01,North Carolina,H,72,70,14-8 (8-7)
401306373,2021-03-03,Clemson,H,64,54,15-8 (9-7)
401300967,2021-03-10,NC State,N,89,68,16-8 (9-7)
401300971,2021-03-11,Virginia,N,69,72,16-9 (9-7)
401310900,2021-03-19,San Diego State,N,78,62,17-9 (9-7)
401310885,2021-03-21,West Virginia,N,75,72,18-9 (9-7)
401310878,2021-03-27,Houston,N,46,62,18-10 (9-7)
