game_id,date,opponent,location,team_score,opp_score,record
401262506,2020-11-26,SIU Edwardsville,N,81,85,1-0 (0-0)
401264399,2020-11-28,Saint Louis,A,96,81,1-1 (0-0)
401264954,2020-11-30,SE Louisiana,H,43,86,2-1 (0-0)
401255052,2020-12-06,Louisiana Tech,H,55,88,3-1 (0-0)
401255651,2020-12-14,Sam Houston State,H,66,86,4-1 (0-0)
401259575,2020-12-26,Nicholls,H,80,77,5-1 (0-0)
401258717,2020-12-29,Texas A&M,H,54,83,6-1 (1-0)
401258725,2021-01-02,Florida,A,94,79,6-2 (1-1)
401258732,2021-01-06,Georgia,H,92,75,7-2 (2-1)
401258812,2021-01-09,Ole Miss,A,61,92,8-2 (3-1)
401258745,2021-01-13,Arkansas,H,76,85,9-2 (4-1)
401258752,2021-01-16,South Carolina,H,80,105,10-2 (5-1)
401258755,2021-01-19,Alabama,H,82,75,10-3 (5-2)
401258766,2021-01-23,Kentucky,A,78,69,10-4 (5-3)
401258771,2021-01-26,Texas A&M,A,66,76,11-4 (6-3)
401254079,2021-01-30,Texas Tech,H,78,71,11-5 (6-3)
401258782,2021-02-03,Alabama,A,94,60,11-6 (6-4)
401258788,2021-02-10,Mississippi State,A,80,78,12-6 (7-4)
401258803,2021-02-13,Tennessee,H,65,104,13-6 (8-4)
401290093,2021-02-20,Auburn,H,80,91,14-6 (9-4)
401258821,2021-02-23,Georgia,A,83,78,14-7 (9-5)
401258828,2021-02-27,Arkansas,A,83,75,14-8 (9-6)
401258837,2021-03-02,Vanderbilt,H,68,86,15-8 (10-6)
401308016,2021-03-06,Missouri,A,80,76,16-8 (11-6)
401287158,2021-03-12,Ole Miss,N,73,78,17-8 (11-6)
401287160,2021-03-13,Arkansas,N,71,80,18-8 (11-6)
401287161,2021-03-14,Alabama,N,NA,79,18-9 (11-6)
401310921,2021-03-20,St. Bonaventure,N,NA,94,TNT
