game_id,date,opponent,location,team_score,opp_score,record
401257661,2020-11-25,Little Rock,N,66,71,0-1 (0-0)
401257664,2020-11-27,Evansville,N,64,61,1-1 (0-0)
401257667,2020-11-29,Louisville,A,64,86,1-2 (0-0)
401262096,2020-12-21,Washington State,A,62,90,1-3 (0-0)
401253914,2020-12-30,TCU,A,61,66,1-4 (0-0)
401253630,2021-01-11,Texas Southern,H,73,67,2-4 (1-0)
401253640,2021-01-18,Grambling,H,59,50,3-4 (2-0)
401253646,2021-01-23,Mississippi Valley State,A,77,31,4-4 (3-0)
401253651,2021-01-25,Arkansas-Pine Bluff,A,73,56,5-4 (4-0)
401253652,2021-01-30,Alabama A&M,H,79,57,6-4 (5-0)
401253658,2021-02-01,Alabama State,H,87,63,7-4 (6-0)
401302788,2021-02-21,Texas Southern,A,77,75,8-4 (7-0)
401253687,2021-02-23,Arkansas-Pine Bluff,H,72,56,9-4 (8-0)
401253682,2021-02-25,Mississippi Valley State,H,82,62,10-4 (9-0)
401253688,2021-02-27,Alabama A&M,A,55,54,11-4 (10-0)
401253694,2021-03-01,Alabama State,A,70,67,12-4 (11-0)
401253701,2021-03-04,Southern,H,68,61,13-4 (12-0)
401253704,2021-03-06,Alcorn State,H,81,69,14-4 (13-0)
401287743,2021-03-10,Mississippi Valley State,N,91,64,15-4 (13-0)
401287747,2021-03-12,Grambling,N,75,63,16-4 (13-0)
401287748,2021-03-13,Texas Southern,N,61,80,16-5 (13-0)
