game_id,date,opponent,location,team_score,opp_score,record
401259005,2020-12-08,Belmont,A,64,79,0-1 (0-1)
401266893,2020-12-12,IUPUI,N,66,69,0-2 (0-1)
401259004,2020-12-18,Belmont,H,63,88,0-3 (0-2)
401270614,2020-12-19,Crowley's Ridge College,H,90,68,1-3 (0-2)
401254108,2020-12-22,Chattanooga,H,63,66,1-4 (0-2)
401258173,2020-12-30,Austin Peay,H,59,68,1-5 (0-3)
401258184,2021-01-02,Southeast Missouri State,A,79,83,1-6 (0-4)
401258190,2021-01-07,UT Martin,H,74,62,2-6 (1-4)
401258201,2021-01-14,Jacksonville State,A,64,65,2-7 (1-5)
401258208,2021-01-16,Tennessee Tech,A,71,74,2-8 (1-6)
401258196,2021-01-19,Southeast Missouri State,H,59,63,2-9 (1-7)
401258214,2021-01-21,SIU Edwardsville,H,65,67,2-10 (1-8)
401258217,2021-01-23,Eastern Illinois,H,65,54,3-10 (2-8)
401258225,2021-01-28,Murray State,A,53,73,3-11 (2-9)
401258227,2021-01-30,Austin Peay,A,56,71,3-12 (2-10)
401258238,2021-02-04,SIU Edwardsville,A,60,68,3-13 (2-11)
401258241,2021-02-06,Eastern Illinois,A,72,86,3-14 (2-12)
401258248,2021-02-11,Morehead State,H,66,79,3-15 (2-13)
401258254,2021-02-13,Eastern Kentucky,H,73,93,3-16 (2-14)
401258262,2021-02-18,Tennessee Tech,H,91,86,4-16 (3-14)
401258266,2021-02-20,Jacksonville State,H,76,77,4-17 (3-15)
401258273,2021-02-25,Morehead State,A,60,74,4-18 (3-16)
401258278,2021-02-27,Eastern Kentucky,A,84,89,4-19 (3-17)
